date,geography,geography code,Household size: Total: All household spaces; measures: Value,Household size: 0 people in household; measures: Value,Household size: 1 person in household; measures: Value,Household size: 2 people in household; measures: Value,Household size: 3 people in household; measures: Value,Household size: 4 people in household; measures: Value,Household size: 5 people in household; measures: Value,Household size: 6 people in household; measures: Value,Household size: 7 people in household; measures: Value,Household size: 8 or more people in household; measures: Value
2021,Sandwell 038D,E01009958,662,0,169,249,113,95,21,9,2,4
2021,Sandwell 039A,E01009946,688,0,181,214,111,109,42,21,8,2
2021,Sandwell 039B,E01009948,607,0,139,231,103,101,27,5,1,0
2021,Sandwell 039C,E01009949,577,0,118,195,93,96,37,19,15,4
2021,Sandwell 039D,E01009950,656,0,164,204,120,95,47,18,4,4
2021,Sandwell 039E,E01009951,1060,0,413,340,162,82,23,37,2,1
2021,Sandwell 039F,E01032592,729,0,190,273,110,96,37,16,2,5
2021,Sandwell 040A,E01010062,850,0,311,165,124,131,58,25,20,16
2021,Sandwell 040D,E01010064,803,0,285,167,117,120,60,24,9,21
2021,Sandwell 040B,E01033890,435,0,94,74,65,79,50,47,19,7
2021,Sandwell 040C,E01033891,558,0,211,91,69,73,34,28,9,43
2021,Sandwell 041D,E01010059,705,0,152,124,131,133,77,54,20,14
2021,Sandwell 041B,E01010061,540,0,82,92,83,100,85,40,32,26
2021,Sandwell 041A,E01033892,612,0,135,129,99,92,69,36,22,30
2021,Sandwell 041C,E01033893,498,0,95,97,82,120,52,24,10,18
2021,Solihull 001A,E01010118,506,0,135,173,103,64,24,4,2,1
2021,Solihull 001B,E01010120,645,0,280,212,94,47,8,3,0,1
2021,Solihull 001C,E01010121,607,0,152,220,93,83,35,19,1,4
2021,Solihull 001D,E01010122,604,0,180,230,80,71,21,13,7,2
2021,Solihull 002A,E01010235,561,0,146,180,91,75,43,13,7,6
2021,Solihull 002B,E01010236,578,0,177,165,112,75,31,7,4,7
2021,Solihull 002C,E01010239,621,0,164,213,91,100,39,10,4,0
2021,Solihull 002D,E01010240,557,0,186,136,100,76,39,12,7,1
2021,Solihull 003A,E01010117,565,0,117,203,112,101,21,6,3,2
2021,Solihull 003B,E01010119,599,0,136,194,121,103,33,11,0,1
2021,Solihull 003C,E01010123,633,0,185,203,118,83,27,11,4,2
2021,Solihull 003D,E01010124,620,0,137,247,106,94,24,11,0,1
2021,Solihull 004A,E01010146,622,0,133,194,137,87,46,20,3,2
2021,Solihull 004B,E01010234,742,0,247,186,148,98,46,11,4,2
2021,Solihull 004C,E01010237,758,0,207,248,144,99,46,11,3,0
2021,Solihull 004D,E01010238,631,0,241,172,113,69,25,7,2,2
2021,Solihull 005A,E01010145,676,0,193,205,123,96,43,15,0,1
2021,Solihull 005B,E01010147,648,0,168,185,169,84,32,9,1,0
2021,Solihull 005C,E01010148,699,0,218,149,143,93,68,18,8,2
2021,Solihull 005D,E01010149,630,0,154,233,107,95,32,3,4,2
2021,Solihull 006A,E01010125,842,0,319,234,147,86,39,10,7,0
2021,Solihull 006B,E01010129,747,0,304,202,111,75,35,11,4,5
2021,Solihull 006C,E01010139,432,0,129,138,73,58,25,5,2,2
2021,Solihull 006D,E01010141,631,0,278,167,96,59,23,6,2,0
2021,Solihull 007A,E01010140,609,0,207,156,117,69,41,14,4,1
2021,Solihull 007B,E01010142,636,0,231,151,127,70,45,11,1,0
2021,Solihull 007C,E01010143,703,0,237,206,123,100,25,10,2,0
2021,Solihull 007D,E01010144,737,0,225,228,147,99,26,7,3,2
2021,Solihull 008A,E01010111,634,0,221,185,110,82,28,5,3,0
2021,Solihull 008B,E01010126,636,0,224,180,117,75,27,8,4,1
2021,Solihull 008C,E01010127,747,0,210,231,131,117,45,9,3,1
2021,Solihull 008D,E01010128,657,0,204,221,122,69,34,6,1,0
2021,Solihull 008E,E01010130,772,0,262,228,146,100,19,11,5,1
2021,Solihull 008F,E01010131,687,0,273,195,106,79,27,6,1,0
2021,Solihull 009A,E01010109,653,0,155,230,133,88,33,10,3,1
2021,Solihull 009B,E01010110,580,0,125,196,113,101,32,9,0,4
2021,Solihull 009C,E01010112,686,0,215,224,132,76,32,7,0,0
2021,Solihull 009D,E01010113,553,0,171,176,91,73,30,9,2,1
2021,Solihull 009E,E01010114,780,0,228,258,123,117,33,13,4,4
2021,Solihull 010A,E01010157,593,0,143,215,126,74,26,4,4,1
2021,Solihull 010B,E01010159,542,0,131,151,118,82,35,13,7,5
2021,Solihull 010C,E01010162,622,0,161,223,95,87,39,13,0,4
2021,Solihull 010D,E01010163,567,0,117,182,110,105,38,8,3,4
2021,Solihull 011A,E01010132,628,0,172,213,93,100,32,11,5,2
2021,Solihull 011B,E01010133,687,0,206,219,92,107,32,23,5,3
2021,Solihull 011C,E01010134,577,0,136,194,103,95,38,9,2,0
2021,Solihull 011D,E01010135,650,0,196,213,119,86,25,7,1,3
2021,Solihull 011E,E01010138,587,0,166,192,112,80,26,9,1,1
2021,Solihull 012A,E01010136,513,0,130,173,92,89,20,1,8,0
2021,Solihull 012B,E01010137,644,0,277,168,84,77,27,8,3,0
2021,Solihull 012C,E01010158,640,0,229,171,95,91,34,15,2,3
2021,Solihull 012D,E01010160,629,0,174,224,107,84,23,12,4,1
2021,Solihull 012E,E01010161,616,0,161,192,109,97,44,10,3,0
2021,Solihull 013A,E01010174,687,0,172,241,129,96,32,14,2,1
2021,Solihull 013B,E01010175,711,0,201,262,111,88,30,12,3,4
2021,Solihull 013C,E01010177,575,0,188,181,89,78,27,8,3,1
2021,Solihull 013D,E01010178,975,0,493,263,97,80,24,9,7,2
2021,Solihull 014A,E01010172,579,0,119,180,106,118,42,5,6,3
2021,Solihull 014B,E01010173,540,0,113,191,84,109,29,10,2,2
2021,Solihull 014C,E01010176,486,0,79,177,76,102,33,12,4,3
2021,Solihull 014D,E01010179,788,0,356,252,79,71,24,1,2,3
2021,Solihull 015A,E01010115,671,0,224,212,103,86,35,7,4,0
2021,Solihull 015B,E01010116,520,0,85,221,88,76,31,15,2,2
2021,Solihull 015C,E01010227,777,0,211,297,111,106,32,10,8,2
2021,Solihull 015D,E01010228,655,0,171,225,104,116,27,11,1,0
2021,Solihull 015E,E01010232,1010,0,393,286,152,129,34,12,4,0
2021,Solihull 016A,E01010195,581,0,107,202,99,120,36,5,8,4
2021,Solihull 016B,E01010226,920,0,452,298,98,52,15,4,1,0
2021,Solihull 016C,E01010229,563,0,99,190,92,104,56,16,4,2
2021,Solihull 016D,E01010230,757,0,241,228,119,122,36,5,4,2
2021,Solihull 016E,E01010231,644,0,137,233,113,108,33,13,1,6
2021,Solihull 016F,E01010233,810,0,222,289,145,99,34,15,2,4
2021,Solihull 017A,E01010108,915,0,251,336,147,122,45,13,1,0
2021,Solihull 017B,E01010164,725,0,183,298,108,99,27,8,2,0
2021,Solihull 017C,E01010165,832,0,309,270,109,106,25,11,1,1
2021,Solihull 017D,E01010167,647,0,144,256,102,94,32,9,4,6
2021,Solihull 018A,E01010199,685,0,132,188,124,170,59,8,4,0
2021,Solihull 018B,E01010200,652,0,256,183,86,96,24,4,1,2
2021,Solihull 018C,E01010201,722,0,207,246,104,118,32,11,3,1
2021,Solihull 018D,E01010204,662,0,284,188,88,76,20,4,2,0
2021,Solihull 018E,E01010205,539,0,113,175,86,104,42,9,7,3
2021,Solihull 018F,E01010206,640,0,110,204,124,154,35,10,3,0
2021,Solihull 019A,E01010192,812,0,291,288,112,84,28,6,2,1
2021,Solihull 019B,E01010196,619,0,93,218,107,137,39,18,5,2
2021,Solihull 019C,E01010197,638,0,114,251,105,104,47,13,1,3
2021,Solihull 019D,E01010198,737,0,253,237,98,114,28,5,1,1
2021,Solihull 021A,E01010218,651,0,287,179,89,63,26,2,5,0
2021,Solihull 021B,E01010219,679,0,211,224,113,96,28,6,0,1
2021,Solihull 021C,E01010221,903,0,319,284,145,120,27,5,2,1
2021,Solihull 021D,E01010222,628,0,210,226,93,69,20,4,4,2
2021,Solihull 022A,E01010191,803,0,225,276,120,126,43,10,2,1
2021,Solihull 022B,E01010202,604,0,138,176,131,111,34,12,1,1
2021,Solihull 022C,E01010203,730,0,248,191,134,98,42,11,5,1
2021,Solihull 022D,E01010209,679,0,173,218,119,109,45,9,4,2
2021,Solihull 022E,E01010213,714,0,225,217,115,118,27,6,6,0
2021,Solihull 023A,E01010208,624,0,147,219,102,115,31,8,2,0
2021,Solihull 023B,E01010210,631,0,136,265,107,92,21,6,3,1
2021,Solihull 023C,E01010211,657,0,258,213,79,76,20,9,1,1
2021,Solihull 023D,E01010217,629,0,149,232,110,105,28,3,2,0
2021,Solihull 024A,E01010190,669,0,181,237,110,103,24,8,3,3
2021,Solihull 024B,E01010193,471,0,71,194,83,97,22,3,1,0
2021,Solihull 024C,E01010194,651,0,151,248,131,91,24,5,1,0
2021,Solihull 024D,E01010207,587,0,168,196,98,96,21,5,1,2
2021,Solihull 025A,E01010166,729,0,152,269,125,131,36,10,3,3
2021,Solihull 025B,E01010168,790,0,249,280,103,118,29,9,2,0
2021,Solihull 025C,E01010169,709,0,191,272,100,107,29,9,1,0
2021,Solihull 025D,E01010170,560,0,88,225,91,114,35,3,3,1
2021,Solihull 025E,E01010171,552,0,124,205,98,91,23,10,1,0
2021,Solihull 026A,E01010151,788,0,323,247,112,83,20,3,0,0
2021,Solihull 026B,E01010152,499,0,88,205,69,108,23,5,1,0
2021,Solihull 026C,E01010153,729,0,175,288,111,112,34,9,0,0
2021,Solihull 026D,E01010154,671,0,170,278,83,100,28,8,2,2
2021,Solihull 026E,E01010155,775,0,237,249,123,122,32,11,1,0
2021,Solihull 026F,E01010156,621,0,146,233,103,103,28,3,4,1
2021,Solihull 027A,E01010212,483,0,80,182,109,74,32,5,1,0
2021,Solihull 027B,E01010214,501,0,135,209,62,71,22,1,1,0
2021,Solihull 027C,E01010215,655,0,168,264,123,68,24,5,2,1
2021,Solihull 027D,E01010216,612,0,165,211,99,95,36,5,1,0
2021,Solihull 028A,E01010150,656,0,165,238,107,116,21,7,1,1
2021,Solihull 028B,E01010184,698,0,245,188,98,117,43,5,1,1
2021,Solihull 028C,E01010185,621,0,138,242,81,121,31,7,1,0
2021,Solihull 028D,E01010186,784,0,225,272,106,137,40,4,0,0
2021,Solihull 028E,E01010187,517,0,71,170,99,135,29,11,1,1
2021,Solihull 028F,E01010188,705,0,166,282,88,130,34,5,0,0
2021,Solihull 029A,E01010180,633,0,176,210,113,110,18,6,0,0
2021,Solihull 029B,E01010181,1053,0,209,352,202,215,52,17,3,3
2021,Solihull 029D,E01010183,745,0,133,302,145,119,30,11,4,1
2021,Solihull 029E,E01010189,665,0,154,255,105,112,27,6,5,1
2021,Solihull 029F,E01032885,863,0,412,294,83,58,16,0,0,0
2021,Solihull 029G,E01032886,1094,0,261,356,206,205,54,9,1,2
2021,Solihull 030A,E01010220,662,0,178,194,113,138,29,8,0,2
2021,Solihull 030B,E01010223,476,0,119,134,96,76,34,14,2,1
2021,Solihull 030C,E01010225,579,0,123,181,106,127,29,11,2,0
2021,Solihull 030D,E01032590,957,0,314,291,133,138,56,18,6,1
2021,Walsall 001A,E01010301,617,0,191,226,85,58,39,10,5,3
2021,Walsall 001B,E01010303,633,0,153,240,101,99,24,11,2,3
2021,Walsall 001C,E01010306,901,0,234,311,152,128,50,17,6,3
2021,Walsall 001D,E01010307,679,0,156,219,146,112,30,13,2,1
2021,Walsall 002A,E01010302,634,0,188,201,108,80,38,13,4,2
2021,Walsall 002B,E01010304,736,0,212,276,126,81,29,10,1,1
2021,Walsall 002C,E01010305,517,0,119,166,117,60,32,17,4,2
2021,Walsall 002D,E01010308,877,0,400,230,122,77,30,11,3,4
2021,Walsall 003A,E01010345,474,0,117,201,71,58,23,4,0,0
2021,Walsall 003B,E01010346,519,0,111,205,87,95,17,3,1,0
2021,Walsall 003C,E01010347,638,0,215,194,105,80,32,9,2,1
2021,Walsall 003D,E01010350,578,0,127,222,117,88,18,4,1,1
2021,Walsall 004A,E01010249,763,0,217,292,125,85,32,10,2,0
2021,Walsall 004B,E01010250,578,0,149,218,96,80,24,11,0,0
2021,Walsall 004C,E01010252,736,0,212,241,125,104,37,14,2,1
2021,Walsall 004D,E01010254,618,0,194,200,101,79,33,8,2,1
2021,Walsall 005A,E01010348,636,0,172,234,101,95,26,6,2,0
2021,Walsall 005B,E01010349,613,0,256,185,93,63,10,4,1,1
2021,Walsall 005C,E01010351,745,0,217,277,118,92,30,7,2,2
2021,Walsall 005D,E01010352,687,0,186,273,105,93,20,8,1,1
2021,Walsall 006A,E01010284,682,0,215,188,129,92,48,9,1,0
2021,Walsall 006B,E01010285,746,0,181,268,137,97,45,13,4,1
2021,Walsall 006C,E01010286,638,0,180,173,121,104,39,14,6,1
2021,Walsall 006D,E01010290,767,0,278,265,118,70,28,5,2,1
2021,Walsall 007A,E01010251,564,0,91,216,102,112,32,9,1,1
2021,Walsall 007B,E01010253,526,0,158,190,73,72,26,6,1,0
2021,Walsall 007C,E01010255,615,0,172,273,81,73,12,2,2,0
2021,Walsall 007D,E01010256,706,0,247,253,106,77,18,5,0,0
2021,Walsall 007E,E01010257,497,0,125,200,87,68,11,6,0,0
2021,Walsall 008A,E01010292,931,0,405,277,118,72,40,15,2,2
2021,Walsall 008B,E01010294,649,0,259,165,85,75,39,14,9,3
2021,Walsall 008C,E01010296,621,0,151,253,112,82,14,8,1,0
2021,Walsall 008D,E01010297,577,0,135,257,89,69,21,6,0,0
2021,Walsall 009A,E01010291,542,0,132,138,122,87,40,18,3,2
2021,Walsall 009B,E01010293,779,0,299,242,111,86,30,7,3,1
2021,Walsall 009C,E01010298,487,0,120,164,91,74,27,10,0,1
2021,Walsall 009D,E01010299,596,0,149,170,124,71,65,10,6,1
2021,Walsall 009E,E01010300,624,0,186,211,99,92,25,10,1,0
2021,Walsall 010A,E01010319,479,0,81,163,95,92,32,12,2,2
2021,Walsall 010B,E01010321,635,0,179,190,113,92,42,11,6,2
2021,Walsall 010C,E01010353,680,0,201,248,122,85,17,6,0,1
2021,Walsall 010D,E01010354,650,0,160,250,133,67,31,6,2,1
2021,Walsall 011A,E01010395,492,0,76,181,86,107,32,6,4,0
2021,Walsall 011B,E01010397,611,0,126,182,109,125,43,20,3,3
2021,Walsall 011C,E01010398,619,0,136,233,129,85,24,6,5,1
2021,Walsall 011D,E01010399,633,0,153,240,110,91,26,9,4,0
2021,Walsall 012A,E01010282,505,0,124,151,102,68,35,13,8,4
2021,Walsall 012B,E01010287,719,0,270,207,109,84,37,9,3,0
2021,Walsall 012C,E01010288,622,0,168,192,107,86,43,18,5,3
2021,Walsall 012D,E01010289,717,0,174,205,122,114,65,28,7,2
2021,Walsall 013B,E01010277,655,0,172,186,110,112,46,17,4,8
2021,Walsall 013D,E01010283,672,0,179,155,115,109,61,44,6,3
2021,Walsall 013F,E01033894,606,0,104,170,111,124,70,17,4,6
2021,Walsall 013G,E01033895,556,0,93,157,110,109,47,33,5,2
2021,Walsall 014A,E01010393,580,0,138,199,112,85,31,9,3,3
2021,Walsall 014B,E01010394,513,0,112,179,85,88,32,13,3,1
2021,Walsall 014C,E01010396,643,0,153,202,142,92,39,10,3,2
2021,Walsall 014D,E01010400,956,0,337,306,163,106,30,13,1,0
2021,Walsall 015A,E01010241,1110,0,453,391,118,118,23,6,0,1
2021,Walsall 015B,E01010242,778,0,319,217,125,95,17,5,0,0
2021,Walsall 015C,E01010243,692,0,233,247,109,84,17,2,0,0
2021,Walsall 015D,E01010244,605,0,159,207,121,77,34,5,2,0
2021,Walsall 016A,E01010320,585,0,181,208,95,67,21,12,0,1
2021,Walsall 016B,E01010322,705,0,206,235,121,95,32,12,4,0
2021,Walsall 016C,E01010323,619,0,181,203,103,94,25,8,4,1
2021,Walsall 016D,E01010324,834,0,269,287,142,74,46,9,6,1
2021,Walsall 017A,E01010271,793,0,202,224,159,90,94,18,3,3
2021,Walsall 017B,E01010272,697,0,270,207,94,75,35,13,1,2
2021,Walsall 017C,E01010273,605,0,178,175,108,87,36,16,5,0
2021,Walsall 017D,E01010295,641,0,203,183,122,90,31,7,2,3
2021,Walsall 018B,E01010279,790,0,229,235,124,111,60,17,9,5
2021,Walsall 018D,E01010374,905,0,194,239,175,144,87,42,13,11
2021,Walsall 018E,E01010375,731,0,175,154,117,127,71,36,31,20
2021,Walsall 018F,E01032888,1015,0,275,267,188,169,73,25,15,3
2021,Walsall 019A,E01010378,472,0,120,164,77,72,27,6,4,2
2021,Walsall 019B,E01010379,564,0,156,230,93,63,15,5,0,2
2021,Walsall 019C,E01010382,640,0,179,237,111,71,27,11,3,1
2021,Walsall 019D,E01010383,747,0,299,205,124,72,34,8,3,2
2021,Walsall 020A,E01010376,497,0,111,192,94,71,14,11,4,0
2021,Walsall 020B,E01010377,722,0,183,241,138,103,37,15,3,2
2021,Walsall 020C,E01010380,670,0,227,255,104,62,17,2,1,2
2021,Walsall 020D,E01010381,674,0,214,236,101,74,30,11,7,1
2021,Walsall 021A,E01010267,685,0,202,248,115,72,35,9,2,2
2021,Walsall 021B,E01010268,567,0,135,119,98,84,60,32,27,12
2021,Walsall 021C,E01010274,593,0,142,162,128,96,48,15,1,1
2021,Walsall 021D,E01010275,742,0,204,221,139,100,48,16,9,5
2021,Walsall 022A,E01010245,677,0,191,260,82,103,30,8,3,0
2021,Walsall 022B,E01010246,635,0,153,221,110,107,34,10,0,0
2021,Walsall 022C,E01010247,680,0,206,244,87,99,38,4,2,0
2021,Walsall 022D,E01010248,634,0,138,233,100,113,42,7,1,0
2021,Walsall 022E,E01010388,562,0,124,210,93,89,31,9,2,4
2021,Walsall 023A,E01010258,731,0,245,226,126,96,28,9,0,1
2021,Walsall 023B,E01010259,623,0,156,219,106,100,28,11,2,1
2021,Walsall 023C,E01010260,714,0,191,219,99,111,73,15,5,1
2021,Walsall 023D,E01010266,506,0,124,154,104,75,30,12,6,1
2021,Walsall 024A,E01010317,678,0,202,255,88,79,31,15,7,1
2021,Walsall 024B,E01010318,782,0,369,209,86,69,15,20,6,8
2021,Walsall 024C,E01010325,774,0,253,227,122,109,28,13,11,11
2021,Walsall 024D,E01010369,821,0,393,218,87,52,43,13,7,8
2021,Walsall 025A,E01010401,661,0,171,229,119,98,32,7,3,2
2021,Walsall 025B,E01010403,725,0,205,190,126,116,57,21,4,6
2021,Walsall 025C,E01010404,802,0,230,251,140,103,39,31,8,0
2021,Walsall 025D,E01010407,694,0,158,222,134,102,49,21,4,4
2021,Walsall 025E,E01010408,737,0,233,221,136,93,29,15,6,4
2021,Walsall 026A,E01010269,542,0,154,129,75,56,60,35,18,15
2021,Walsall 026B,E01010270,649,0,194,172,100,82,50,31,11,9
2021,Walsall 026C,E01010362,610,0,117,163,102,100,68,43,11,6
2021,Walsall 026D,E01010363,1127,0,442,299,135,98,92,40,12,9
2021,Walsall 027A,E01010402,666,0,161,199,130,114,32,17,8,5
2021,Walsall 027B,E01010405,780,0,278,224,120,82,43,25,6,2
2021,Walsall 027C,E01010406,1189,0,409,317,198,157,65,33,7,3
2021,Walsall 027D,E01010409,627,0,167,209,115,86,32,12,5,1
2021,Walsall 028A,E01010385,615,0,156,220,96,99,27,15,2,0
2021,Walsall 028B,E01010386,711,0,245,245,86,96,33,4,1,1
2021,Walsall 028C,E01010387,605,0,155,215,98,107,21,7,0,2
2021,Walsall 028D,E01010392,631,0,168,238,99,84,30,9,2,1
2021,Walsall 029A,E01010326,558,0,130,142,99,81,48,39,6,13
2021,Walsall 029B,E01010327,579,0,161,134,86,85,56,31,17,9
2021,Walsall 029C,E01010328,508,0,92,162,73,76,66,25,9,5
2021,Walsall 029D,E01010330,616,0,255,155,70,60,31,15,13,17
2021,Walsall 030A,E01010368,1172,0,661,285,120,46,24,16,10,10
2021,Walsall 030B,E01010370,872,0,352,207,153,61,52,25,11,11
2021,Walsall 030D,E01010372,601,0,191,151,107,60,38,23,13,18
2021,Walsall 030E,E01010373,518,0,109,133,107,80,39,21,18,11
2021,Walsall 030F,E01033896,662,0,288,156,64,53,51,23,13,14
2021,Walsall 030G,E01033897,485,0,141,122,67,58,38,34,10,15
2021,Walsall 031A,E01010361,566,0,141,200,105,65,29,16,7,3
2021,Walsall 031B,E01010364,473,0,82,93,84,96,65,30,11,12
2021,Walsall 031C,E01010365,672,0,250,169,77,73,55,29,11,8
2021,Walsall 031D,E01010366,625,0,167,129,103,109,73,28,9,7
2021,Walsall 031E,E01010367,624,0,143,137,120,96,65,41,15,7
2021,Walsall 032A,E01010384,567,0,129,198,103,102,27,5,2,1
2021,Walsall 032B,E01010389,575,0,128,218,85,98,25,15,5,1
2021,Walsall 032C,E01010390,708,0,193,231,126,119,34,4,1,0
2021,Walsall 032D,E01010391,751,0,177,275,139,115,39,5,0,1
2021,Walsall 033A,E01010261,730,0,181,202,184,94,54,12,2,1
2021,Walsall 033B,E01010263,534,0,137,119,72,105,56,23,15,7
2021,Walsall 033C,E01010264,759,0,214,225,129,91,60,27,8,5
2021,Walsall 033D,E01010265,697,0,178,164,97,128,82,31,13,4
2021,Walsall 034A,E01010336,501,0,112,116,91,80,60,22,9,11
2021,Walsall 034B,E01010340,588,0,176,127,98,72,44,37,15,19
2021,Walsall 034C,E01010341,470,0,89,87,51,89,65,56,17,16
2021,Walsall 034D,E01010342,520,0,87,86,77,114,87,38,20,11
2021,Walsall 034E,E01010343,463,0,91,86,74,78,60,37,25,12
2021,Walsall 034F,E01010344,581,0,138,126,81,90,74,44,15,13
2021,Walsall 035A,E01010331,629,0,147,208,95,108,45,18,7,1
2021,Walsall 035B,E01010332,652,0,127,198,88,102,71,32,19,15
2021,Walsall 035C,E01010333,627,0,186,191,77,101,42,21,7,2
2021,Walsall 035D,E01010334,572,0,126,187,80,94,59,19,4,3
2021,Walsall 036A,E01010262,687,0,178,204,133,93,49,20,7,3
2021,Walsall 036B,E01010309,886,0,315,206,116,129,96,17,3,4
2021,Walsall 036C,E01010311,1065,0,290,315,187,153,75,28,12,5
2021,Walsall 036D,E01010316,627,0,166,152,109,125,49,19,4,3
2021,Walsall 037A,E01010335,600,0,157,152,122,90,43,22,10,4
2021,Walsall 037B,E01010337,534,0,165,145,88,69,38,21,5,3
2021,Walsall 037C,E01010338,536,0,96,119,77,88,69,52,20,15
2021,Walsall 037D,E01010339,509,0,101,141,92,85,53,24,7,6
2021,Walsall 038A,E01010310,765,0,148,229,142,145,68,22,7,4
2021,Walsall 038B,E01010312,699,0,189,206,120,113,52,13,5,1
2021,Walsall 038C,E01010313,543,0,110,167,125,74,34,25,4,4
2021,Walsall 038D,E01010314,692,0,256,171,111,81,49,14,5,5
2021,Walsall 038E,E01010315,781,0,181,255,178,127,24,13,2,1
2021,Walsall 039A,E01010329,653,0,166,217,104,101,41,13,8,3
2021,Walsall 039B,E01010355,597,0,168,188,115,90,28,8,0,0
2021,Walsall 039C,E01010356,607,0,161,211,106,92,24,8,2,3
2021,Walsall 039D,E01010357,962,0,249,330,198,133,39,8,5,0
2021,Walsall 039E,E01010358,622,0,173,194,118,96,27,9,4,1
2021,Walsall 039F,E01010359,636,0,178,205,123,96,25,7,0,2
2021,Walsall 039G,E01010360,611,0,162,221,95,101,30,1,1,0
2021,Wolverhampton 001A,E01010434,742,0,215,241,141,93,40,11,1,0
2021,Wolverhampton 001B,E01010436,636,0,185,247,98,79,19,5,1,2
2021,Wolverhampton 001C,E01010437,498,0,115,210,94,60,17,2,0,0
2021,Wolverhampton 001D,E01010438,627,0,198,236,93,69,18,8,2,3
2021,Wolverhampton 001E,E01010439,528,0,149,159,85,77,39,12,7,0
2021,Wolverhampton 001F,E01010440,698,0,278,173,100,86,45,13,3,0
2021,Wolverhampton 001G,E01010441,540,0,123,201,94,82,25,11,3,1
2021,Wolverhampton 002A,E01010495,766,0,254,238,137,96,28,12,0,1
2021,Wolverhampton 002B,E01010497,454,0,107,173,85,63,13,11,0,2
2021,Wolverhampton 002C,E01010499,524,0,116,168,104,75,40,13,8,0
2021,Wolverhampton 002D,E01010500,511,0,113,143,97,79,46,17,9,7
2021,Wolverhampton 003A,E01010496,628,0,233,173,119,63,27,5,4,4
2021,Wolverhampton 003B,E01010498,650,0,242,242,91,51,16,5,2,1
2021,Wolverhampton 003C,E01010541,623,0,257,156,85,76,33,13,2,1
2021,Wolverhampton 003D,E01010543,555,0,164,156,99,70,46,14,5,1
2021,Wolverhampton 004A,E01010456,496,0,71,143,122,81,50,17,9,3
2021,Wolverhampton 004B,E01010457,647,0,169,228,116,89,27,9,5,4
2021,Wolverhampton 004C,E01010462,635,0,217,155,105,88,36,17,12,5
2021,Wolverhampton 004D,E01010481,522,0,117,127,119,85,47,18,8,1
2021,Wolverhampton 005A,E01010555,690,0,262,214,110,63,31,9,1,0
2021,Wolverhampton 005B,E01010556,597,0,168,195,112,89,25,4,4,0
2021,Wolverhampton 005C,E01010557,623,0,157,262,102,76,21,5,0,0
2021,Wolverhampton 005D,E01010559,649,0,232,213,103,70,19,10,1,1
2021,Wolverhampton 005E,E01010560,793,0,304,237,127,82,27,10,5,1
2021,Wolverhampton 006B,E01010501,584,0,166,198,91,80,22,14,10,3
2021,Wolverhampton 006C,E01010502,518,0,143,138,94,84,36,17,5,1
2021,Wolverhampton 006D,E01010503,575,0,238,160,71,68,22,11,5,0
2021,Wolverhampton 006E,E01034310,409,0,107,122,95,57,17,10,1,0
2021,Wolverhampton 006F,E01034311,849,0,184,264,172,142,55,21,6,5
2021,Wolverhampton 007A,E01010482,489,0,98,109,104,98,52,10,10,8
2021,Wolverhampton 007B,E01010483,549,0,143,140,98,100,46,17,4,1
2021,Wolverhampton 007C,E01010484,499,0,110,143,103,87,42,10,3,1
2021,Wolverhampton 007D,E01010485,816,0,210,220,147,136,71,23,6,3
2021,Wolverhampton 008A,E01010458,751,0,265,210,133,89,39,5,5,5
2021,Wolverhampton 008B,E01010459,606,0,157,174,127,95,35,12,4,2
2021,Wolverhampton 008C,E01010460,634,0,172,185,128,107,30,6,3,3
2021,Wolverhampton 008D,E01010461,608,0,150,190,112,104,35,13,1,3
2021,Wolverhampton 008E,E01010566,735,0,235,190,141,91,46,20,8,4
2021,Wolverhampton 009A,E01010539,647,0,183,207,121,91,33,5,6,1
2021,Wolverhampton 009B,E01010540,639,0,225,219,84,64,28,12,3,4
2021,Wolverhampton 009C,E01010542,638,0,171,202,113,106,31,13,2,0
2021,Wolverhampton 009D,E01010544,598,0,150,221,89,88,22,15,8,5
2021,Wolverhampton 009E,E01010545,657,0,149,228,118,118,31,7,4,2
2021,Wolverhampton 010A,E01010554,613,0,185,216,105,72,26,6,3,0
2021,Wolverhampton 010B,E01010558,663,0,172,261,102,94,21,6,6,1
2021,Wolverhampton 010C,E01010562,706,0,269,221,91,84,27,8,5,1
2021,Wolverhampton 010D,E01010563,659,0,267,172,119,76,17,7,0,1
2021,Wolverhampton 010E,E01010567,641,0,203,190,126,76,30,7,4,5
2021,Wolverhampton 011A,E01010478,514,0,135,124,98,80,46,21,5,5
2021,Wolverhampton 011B,E01010479,577,0,123,160,120,91,50,29,3,1
2021,Wolverhampton 011C,E01010480,514,0,125,132,87,126,29,11,2,2
2021,Wolverhampton 011D,E01010486,627,0,169,149,121,107,52,21,7,1
2021,Wolverhampton 012A,E01010474,612,0,157,158,156,85,38,13,2,3
2021,Wolverhampton 012B,E01010561,620,0,149,214,97,108,35,12,3,2
2021,Wolverhampton 012C,E01010564,973,0,279,247,171,177,62,29,5,3
2021,Wolverhampton 012D,E01010565,727,0,186,259,117,110,36,13,2,4
2021,Wolverhampton 013A,E01010522,622,0,180,148,93,81,73,31,8,8
2021,Wolverhampton 013B,E01010523,614,0,158,149,125,80,66,20,10,6
2021,Wolverhampton 013C,E01010524,665,0,234,119,108,101,62,24,10,7
2021,Wolverhampton 013D,E01010525,646,0,127,194,129,110,53,14,7,12
