date,geography,geography code,Ethnic group: Total: All usual residents,"Ethnic group: Asian, Asian British or Asian Welsh","Ethnic group: Asian, Asian British or Asian Welsh: Bangladeshi","Ethnic group: Asian, Asian British or Asian Welsh: Chinese","Ethnic group: Asian, Asian British or Asian Welsh: Indian","Ethnic group: Asian, Asian British or Asian Welsh: Pakistani","Ethnic group: Asian, Asian British or Asian Welsh: Other Asian","Ethnic group: Black, Black British, Black Welsh, Caribbean or African","Ethnic group: Black, Black British, Black Welsh, Caribbean or African: African","Ethnic group: Black, Black British, Black Welsh, Caribbean or African: Caribbean","Ethnic group: Black, Black British, Black Welsh, Caribbean or African: Other Black",Ethnic group: Mixed or Multiple ethnic groups,Ethnic group: Mixed or Multiple ethnic groups: White and Asian,Ethnic group: Mixed or Multiple ethnic groups: White and Black African,Ethnic group: Mixed or Multiple ethnic groups: White and Black Caribbean,Ethnic group: Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Ethnic group: White,"Ethnic group: White: English, Welsh, Scottish, Northern Irish or British",Ethnic group: White: Irish,Ethnic group: White: Gypsy or Irish Traveller,Ethnic group: White: Roma,Ethnic group: White: Other White,Ethnic group: Other ethnic group,Ethnic group: Other ethnic group: Arab,Ethnic group: Other ethnic group: Any other ethnic group
2021,Rochdale 004A,E01005578,1544,828,48,0,11,632,137,38,29,1,8,30,18,0,8,4,592,567,7,1,0,17,56,2,54
2021,Rochdale 004B,E01005579,1859,944,197,3,7,582,155,34,16,0,18,69,33,3,20,13,704,645,9,2,0,48,108,9,99
2021,Rochdale 008A,E01005580,1648,788,175,8,18,549,38,19,18,1,0,55,30,4,8,13,715,666,16,0,0,33,71,10,61
2021,Rochdale 008B,E01005581,1973,1080,248,3,10,683,136,112,94,5,13,51,31,4,4,12,619,559,5,2,0,53,111,15,96
2021,Rochdale 008D,E01005583,1746,1448,676,0,14,658,100,46,41,1,4,36,14,10,1,11,165,134,6,0,0,25,51,4,47
2021,Rochdale 008F,E01005585,1563,968,406,3,15,436,108,56,46,2,8,38,17,12,2,7,449,378,3,2,0,66,52,11,41
2021,Rochdale 004C,E01005586,1611,397,14,1,1,312,69,90,67,4,19,66,19,30,8,9,1004,934,7,2,0,61,54,12,42
2021,Rochdale 007E,E01005587,1362,140,17,1,1,119,2,1,0,1,0,28,14,5,2,7,1188,1156,8,0,0,24,5,0,5
2021,Rochdale 007F,E01005588,1314,91,1,5,3,74,8,24,10,0,14,24,9,1,0,14,1172,1130,9,0,3,30,3,0,3
2021,Rochdale 009B,E01005589,1704,323,0,5,13,253,52,24,16,4,4,53,21,7,17,8,1276,1217,14,4,0,41,28,3,25
2021,Rochdale 009C,E01005590,1900,1013,11,6,10,932,54,56,52,1,3,34,20,6,2,6,685,604,10,1,0,70,112,7,105
2021,Rochdale 009D,E01005591,1588,194,11,4,6,149,24,11,8,0,3,35,19,6,4,6,1317,1281,21,0,0,15,31,5,26
2021,Rochdale 009E,E01005592,1637,445,20,0,17,342,66,98,85,4,9,60,26,18,15,1,993,871,6,7,0,109,41,0,41
2021,Rochdale 004D,E01005593,2056,155,15,5,7,117,11,103,80,5,18,56,20,19,10,7,1726,1652,8,1,0,65,16,0,16
2021,Rochdale 002B,E01005594,1512,133,7,3,3,100,20,19,15,4,0,29,10,9,4,6,1312,1300,7,0,0,5,19,1,18
2021,Rochdale 004E,E01005595,1330,124,9,5,2,71,37,17,11,2,4,16,8,5,2,1,1138,1084,17,0,0,37,35,11,24
2021,Rochdale 003D,E01005596,2163,270,58,8,1,178,25,22,20,1,1,37,11,5,8,13,1791,1737,26,0,0,28,43,0,43
2021,Rochdale 002C,E01005597,1980,36,1,1,1,26,7,8,6,2,0,24,8,0,12,4,1912,1884,9,0,0,19,0,0,0
2021,Rochdale 002D,E01005598,1548,15,0,2,5,8,0,4,1,2,1,11,2,1,6,2,1507,1466,14,0,0,27,11,7,4
2021,Salford 026A,E01005599,1895,123,29,13,13,48,20,149,130,12,7,90,15,24,31,20,1364,1175,19,2,6,162,169,101,68
2021,Salford 026B,E01005600,2037,178,26,23,51,66,12,122,93,9,20,88,12,16,34,26,1552,1365,42,3,0,142,97,61,36
2021,Salford 026C,E01005601,1742,109,30,5,23,10,41,78,56,9,13,44,9,8,7,20,1346,1232,11,1,0,102,165,122,43
2021,Salford 026D,E01005602,1677,68,0,13,14,18,23,132,72,12,48,73,13,21,25,14,1301,1148,20,0,9,124,103,80,23
2021,Salford 027A,E01005603,1810,129,5,26,13,67,18,92,80,10,2,81,13,5,36,27,1436,1229,11,0,3,193,72,56,16
2021,Salford 027B,E01005604,1650,46,0,13,8,7,18,32,25,4,3,38,12,4,5,17,1503,1382,18,1,0,102,31,22,9
2021,Salford 027C,E01005605,1657,69,13,5,21,15,15,46,31,9,6,42,8,7,20,7,1477,1371,12,0,4,90,23,16,7
2021,Salford 034C,E01005610,2941,148,6,35,25,50,32,270,220,19,31,122,39,24,28,31,2346,2127,42,8,0,169,55,28,27
2021,Salford 032C,E01005611,2512,126,1,23,23,54,25,401,327,30,44,110,12,35,28,35,1781,1508,45,5,20,203,94,31,63
2021,Salford 031B,E01005612,2482,159,3,12,11,85,48,415,368,8,39,116,15,67,18,16,1644,1300,37,4,0,303,148,46,102
2021,Salford 031A,E01005613,2696,312,7,12,34,182,77,486,429,16,41,123,23,40,47,13,1522,1166,31,12,3,310,253,59,194
2021,Salford 031C,E01005614,3102,131,3,26,1,75,26,166,87,13,66,61,4,18,14,25,2617,1813,22,0,4,778,127,12,115
2021,Salford 032D,E01005615,2371,124,0,5,24,63,32,208,184,16,8,62,10,6,26,20,1828,1360,14,2,7,445,149,16,133
2021,Salford 030A,E01005616,1445,13,0,0,7,0,6,21,20,1,0,24,3,3,15,3,1385,1351,14,0,0,20,2,0,2
2021,Salford 030B,E01005617,1480,12,0,5,7,0,0,6,6,0,0,12,4,0,2,6,1445,1406,13,0,0,26,5,1,4
2021,Salford 030C,E01005618,2077,60,0,29,11,8,12,36,22,6,8,50,11,11,19,9,1920,1823,21,0,0,76,11,1,10
2021,Salford 030D,E01005619,1230,27,5,5,8,7,2,11,8,2,1,15,3,5,2,5,1168,1134,11,0,0,23,9,4,5
2021,Salford 030E,E01005620,2550,132,13,54,16,37,12,63,57,5,1,50,21,8,10,11,2268,2165,27,1,0,75,37,6,31
2021,Salford 030F,E01005621,1771,50,3,2,23,9,13,33,17,8,8,46,7,13,12,14,1636,1554,11,0,0,71,6,1,5
2021,Salford 018A,E01005622,1596,42,0,10,15,8,9,58,40,14,4,62,6,12,28,16,1412,1302,22,2,4,82,22,0,22
2021,Salford 018B,E01005623,1264,62,0,19,12,25,6,19,14,4,1,34,10,9,8,7,1140,1078,13,0,2,47,9,4,5
2021,Salford 017A,E01005624,1841,107,0,38,23,32,14,204,177,10,17,78,4,41,25,8,1417,1200,17,0,1,199,35,10,25
2021,Salford 015A,E01005625,1376,53,0,14,18,14,7,22,16,5,1,13,1,3,6,3,1270,1220,4,1,0,45,18,13,5
2021,Salford 018C,E01005626,1286,66,0,13,11,35,7,23,16,6,1,30,7,7,7,9,1160,1125,13,0,0,22,7,4,3
2021,Salford 015B,E01005627,1172,63,0,3,27,18,15,23,21,1,1,13,1,4,7,1,1069,1012,14,0,0,43,4,4,0
2021,Salford 018D,E01005628,1575,185,0,21,19,139,6,72,48,14,10,47,14,5,12,16,1250,1130,33,0,4,83,21,9,12
2021,Salford 021A,E01005629,1484,93,0,21,40,10,22,57,43,6,8,51,7,12,14,18,1263,1191,18,0,0,54,20,3,17
2021,Salford 021B,E01005630,1533,121,1,13,39,11,57,39,32,2,5,44,9,4,18,13,1293,1217,18,0,1,57,36,19,17
2021,Salford 020A,E01005631,1579,83,4,21,18,17,23,81,69,7,5,52,16,8,11,17,1299,1171,20,1,2,105,64,42,22
2021,Salford 020B,E01005632,2451,321,157,18,54,56,36,67,52,10,5,89,20,16,22,31,1718,1516,49,0,6,147,256,216,40
2021,Salford 020C,E01005633,1530,117,5,6,19,42,45,85,76,4,5,28,6,1,15,6,1272,1184,17,0,3,68,28,11,17
2021,Salford 020D,E01005634,1584,21,0,3,4,10,4,7,4,3,0,36,15,3,12,6,1509,1436,39,0,0,34,11,3,8
2021,Salford 020E,E01005635,1555,135,12,15,50,36,22,34,19,13,2,39,21,5,4,9,1320,1181,29,4,3,103,27,15,12
2021,Salford 020F,E01005636,1597,108,17,12,57,16,6,26,19,6,1,38,14,7,8,9,1403,1318,22,2,0,61,22,9,13
2021,Salford 020G,E01005637,1452,61,29,4,9,9,10,25,17,3,5,43,12,6,13,12,1292,1235,30,0,0,27,31,22,9
2021,Salford 027D,E01005638,2210,243,17,7,14,166,39,118,79,12,27,71,16,12,32,11,1645,1435,25,0,5,180,133,84,49
2021,Salford 029A,E01005639,1516,7,0,0,1,5,1,74,62,3,9,45,5,17,11,12,1378,1287,8,0,0,83,12,1,11
2021,Salford 029B,E01005640,1360,18,0,12,3,0,3,25,18,4,3,34,5,6,17,6,1269,1190,11,1,0,67,14,4,10
2021,Salford 029C,E01005641,1366,17,4,3,8,1,1,12,12,0,0,17,4,3,7,3,1318,1259,11,0,0,48,2,0,2
2021,Salford 029D,E01005642,1210,44,0,21,5,4,14,11,6,5,0,20,1,0,16,3,1126,1077,17,0,0,32,9,5,4
2021,Salford 029E,E01005643,1371,14,0,6,3,5,0,6,6,0,0,13,0,3,7,3,1331,1281,25,0,0,25,7,2,5
2021,Salford 029F,E01005644,1517,37,0,19,7,6,5,1,1,0,0,20,3,3,3,11,1456,1402,21,0,0,33,3,1,2
2021,Salford 029G,E01005645,1365,13,0,1,6,5,1,2,2,0,0,6,3,1,0,2,1338,1305,18,0,0,15,6,3,3
2021,Salford 010A,E01005646,2248,333,0,5,9,310,9,27,23,1,3,22,6,6,6,4,1782,1584,8,0,2,188,84,5,79
2021,Salford 011A,E01005647,1503,51,3,14,15,8,11,19,17,1,1,45,14,5,6,20,1225,1010,21,0,1,193,163,18,145
2021,Salford 011B,E01005648,2353,272,0,76,51,64,81,125,105,6,14,97,28,27,16,26,1724,1388,15,0,8,313,135,20,115
2021,Salford 010B,E01005649,1722,70,0,1,31,21,17,32,21,6,5,20,5,5,1,9,1474,1228,16,8,0,222,126,2,124
2021,Salford 010C,E01005650,1993,62,2,15,1,24,20,44,25,19,0,67,14,3,20,30,1607,1327,16,0,3,261,213,1,212
2021,Salford 010D,E01005651,2280,179,6,2,14,133,24,152,129,10,13,53,8,20,5,20,1775,1438,16,0,5,316,121,26,95
2021,Salford 011C,E01005652,1559,111,2,27,13,45,24,135,113,10,12,49,11,12,15,11,1216,1060,11,7,0,138,48,14,34
2021,Salford 011D,E01005653,1558,75,1,10,2,37,25,258,217,10,31,68,12,27,17,12,1099,924,6,0,1,168,58,26,32
2021,Salford 023A,E01005654,1968,120,0,49,30,13,28,205,168,20,17,102,18,29,27,28,1440,1183,12,1,4,240,101,38,63
2021,Salford 023B,E01005656,1698,105,1,13,35,43,13,205,129,68,8,82,13,23,26,20,1269,1095,21,6,7,140,37,7,30
2021,Salford 023C,E01005657,1804,81,3,7,15,36,20,222,208,3,11,64,7,26,21,10,1314,1167,23,7,2,115,123,97,26
2021,Salford 001A,E01005659,1544,27,0,0,6,5,16,49,38,8,3,43,13,6,15,9,1411,1294,8,4,3,102,14,8,6
2021,Salford 001B,E01005660,1823,49,6,2,8,10,23,235,196,12,27,48,7,20,9,12,1454,1348,17,0,0,89,37,14,23
2021,Salford 004A,E01005661,1901,86,7,10,10,30,29,156,132,8,16,43,3,17,20,3,1581,1433,13,0,7,128,35,12,23
2021,Salford 004B,E01005662,1624,59,0,7,3,13,36,239,207,6,26,54,6,16,18,14,1242,1088,5,0,0,149,30,9,21
2021,Salford 001C,E01005663,1530,31,0,8,4,19,0,86,78,4,4,37,9,7,8,13,1340,1200,2,6,2,130,36,17,19
2021,Salford 001D,E01005664,1708,30,3,4,4,9,10,302,277,9,16,60,15,19,16,10,1285,1151,2,0,1,131,31,4,27
2021,Salford 001E,E01005665,2101,46,3,4,6,10,23,275,231,5,39,57,4,26,18,9,1703,1534,4,2,0,163,20,11,9
2021,Salford 035C,E01005667,2273,133,7,35,39,34,18,315,261,22,32,99,9,29,41,20,1664,1444,24,2,3,191,62,27,35
2021,Salford 005A,E01005670,1756,82,4,24,11,20,23,214,199,6,9,56,17,17,11,11,1381,1271,6,1,0,103,23,11,12
2021,Salford 012A,E01005671,1567,76,1,41,12,12,10,50,37,10,3,61,32,4,14,11,1342,1220,18,0,1,103,38,13,25
2021,Salford 005B,E01005672,1279,98,22,24,32,5,15,36,28,7,1,31,8,5,8,10,1095,993,7,0,1,94,19,1,18
2021,Salford 008A,E01005673,1488,61,1,18,3,27,12,38,27,8,3,52,7,16,20,9,1309,1231,9,3,0,66,28,12,16
2021,Salford 012B,E01005674,1571,76,4,13,15,29,15,47,39,1,7,37,12,11,7,7,1383,1292,16,0,5,70,28,19,9
2021,Salford 005C,E01005676,1224,29,0,7,9,12,1,5,3,0,2,9,4,2,2,1,1177,1151,7,0,0,19,4,0,4
2021,Salford 005D,E01005677,1577,107,0,31,37,11,28,34,32,0,2,14,3,2,5,4,1411,1328,11,0,2,70,11,3,8
2021,Salford 008C,E01005678,1569,38,5,8,2,16,7,76,69,0,7,47,14,8,21,4,1392,1277,13,0,0,102,16,11,5
2021,Salford 008D,E01005679,1551,36,4,8,1,12,11,98,61,16,21,48,11,7,18,12,1331,1183,12,0,1,135,38,11,27
2021,Salford 017B,E01005680,1733,84,3,7,11,52,11,166,129,18,19,114,13,73,25,3,1335,1174,19,47,5,90,34,15,19
2021,Salford 024C,E01005681,1498,91,7,12,41,20,11,168,149,8,11,88,8,38,24,18,1098,980,13,0,2,103,53,36,17
2021,Salford 024D,E01005682,1741,77,0,12,12,11,42,413,381,7,25,55,3,26,12,14,1075,918,33,5,3,116,121,49,72
2021,Salford 017C,E01005683,2145,125,8,23,15,51,28,252,217,10,25,117,21,37,43,16,1593,1402,25,4,3,159,58,36,22
2021,Salford 006A,E01005686,1461,83,35,3,6,18,21,50,41,6,3,33,13,2,13,5,1274,1192,14,0,3,65,21,2,19
2021,Salford 009A,E01005687,1801,64,0,21,30,2,11,25,19,4,2,37,4,15,13,5,1646,1552,9,0,0,85,29,9,20
2021,Salford 006B,E01005688,1567,53,13,20,2,11,7,83,81,0,2,29,4,3,14,8,1389,1318,8,0,1,62,13,0,13
2021,Salford 009B,E01005689,1365,96,11,16,15,31,23,82,72,2,8,41,6,11,19,5,1114,991,5,0,2,116,32,10,22
2021,Salford 009C,E01005690,1563,46,4,18,6,18,0,22,14,5,3,33,5,5,12,11,1452,1393,6,0,1,52,10,0,10
2021,Salford 006C,E01005691,1413,22,0,8,3,1,10,6,3,3,0,16,3,6,2,5,1362,1324,15,0,0,23,7,0,7
2021,Salford 006D,E01005692,1376,47,1,11,6,6,23,87,73,8,6,29,5,13,7,4,1174,1074,10,0,2,88,39,19,20
2021,Salford 009D,E01005693,1430,25,0,3,1,19,2,22,17,2,3,19,8,1,4,6,1362,1309,7,0,9,37,2,0,2
2021,Salford 012C,E01005694,1709,56,0,18,30,2,6,29,25,4,0,23,5,2,9,7,1583,1524,14,6,0,39,18,4,14
2021,Salford 014A,E01005695,1556,67,5,12,34,1,15,1,1,0,0,38,11,4,13,10,1434,1378,28,0,0,28,16,1,15
2021,Salford 012D,E01005696,1787,55,0,13,22,9,11,61,53,3,5,44,12,9,16,7,1608,1528,14,1,4,61,19,14,5
2021,Salford 014B,E01005697,1528,24,0,7,9,1,7,12,11,1,0,33,6,5,10,12,1457,1431,14,0,0,12,2,0,2
2021,Salford 012E,E01005698,1748,62,2,24,8,17,11,114,88,8,18,75,13,12,35,15,1443,1291,37,1,5,109,54,24,30
2021,Salford 015C,E01005699,1791,63,1,7,16,28,11,32,22,5,5,40,7,7,16,10,1653,1595,11,0,0,47,3,0,3
2021,Salford 012F,E01005700,1517,95,0,37,20,26,12,58,54,1,3,33,3,9,13,8,1300,1216,12,0,1,71,31,15,16
2021,Salford 015D,E01005701,1825,80,4,30,26,13,7,20,14,5,1,46,14,3,15,14,1666,1586,38,0,0,42,13,10,3
2021,Salford 003A,E01005702,2635,142,0,36,44,34,28,140,112,7,21,90,18,25,34,13,2248,2097,16,0,2,133,15,3,12
2021,Salford 002A,E01005703,1746,46,0,4,9,19,14,115,86,10,19,58,14,27,12,5,1508,1386,11,23,1,87,19,2,17
2021,Salford 002B,E01005704,1343,40,0,4,6,11,19,28,20,2,6,16,3,5,8,0,1241,1182,10,0,0,49,18,9,9
2021,Salford 002C,E01005706,1534,55,0,13,12,5,25,78,54,11,13,30,6,7,7,10,1340,1257,6,4,3,70,31,7,24
2021,Salford 003C,E01005707,1751,54,3,20,6,2,23,89,74,2,13,58,8,29,14,7,1518,1390,11,6,2,109,32,9,23
2021,Salford 002D,E01005708,1435,61,7,8,12,5,29,77,50,6,21,28,8,3,8,9,1258,1156,9,2,8,83,11,0,11
2021,Salford 004C,E01005709,1604,51,0,7,6,11,27,124,96,1,27,41,6,17,14,4,1355,1244,13,1,0,97,33,10,23
2021,Salford 004D,E01005710,2143,105,7,38,37,19,4,86,70,7,9,48,12,12,13,11,1899,1802,13,0,0,84,5,0,5
2021,Salford 007A,E01005711,1391,36,0,11,21,3,1,14,10,0,4,35,8,7,19,1,1305,1282,2,0,0,21,1,0,1
2021,Salford 007B,E01005712,1837,32,3,1,10,6,12,44,33,5,6,55,19,11,16,9,1694,1584,23,0,0,87,12,5,7
2021,Salford 007C,E01005713,1626,37,0,19,9,4,5,18,11,1,6,33,6,7,14,6,1527,1482,10,1,1,33,11,2,9
2021,Salford 007D,E01005714,1714,71,3,32,12,15,9,58,36,9,13,56,8,13,23,12,1512,1451,3,0,0,58,17,5,12
2021,Salford 007E,E01005715,1747,45,0,9,12,17,7,30,28,0,2,51,14,16,18,3,1606,1543,14,0,2,47,15,5,10
2021,Salford 013A,E01005716,1633,95,0,21,54,16,4,10,8,2,0,26,13,2,6,5,1487,1427,17,1,0,42,15,4,11
2021,Salford 013B,E01005717,1556,158,4,42,81,29,2,30,23,2,5,41,15,5,12,9,1290,1238,13,0,0,39,37,31,6
2021,Salford 007F,E01005718,1601,34,7,12,12,0,3,41,25,5,11,32,8,13,9,2,1485,1406,12,0,3,64,9,0,9
2021,Salford 021C,E01005719,2037,232,3,59,106,22,42,158,136,12,10,67,18,15,11,23,1517,1250,28,2,8,229,63,32,31
2021,Salford 023D,E01005721,1551,41,1,12,16,1,11,100,90,5,5,46,14,9,12,11,1348,1227,19,0,2,100,16,2,14
2021,Salford 021E,E01005722,2031,181,2,21,78,25,55,156,131,11,14,63,10,18,23,12,1581,1397,19,3,3,159,50,13,37
2021,Salford 021F,E01005723,1660,74,0,13,18,13,30,178,152,6,20,66,7,22,21,16,1300,1177,37,1,1,84,42,24,18
2021,Salford 021G,E01005724,1414,89,0,13,52,15,9,21,18,3,0,20,8,2,4,6,1267,1215,18,0,0,34,17,9,8
2021,Salford 019A,E01005725,1459,101,21,3,37,16,24,73,65,1,7,34,3,16,10,5,1247,1131,18,0,0,98,4,4,0
2021,Salford 019B,E01005726,1433,41,0,10,12,12,7,28,23,2,3,38,12,6,16,4,1313,1216,27,1,0,69,13,3,10
2021,Salford 019C,E01005727,1353,58,10,11,20,11,6,30,22,7,1,33,8,5,13,7,1212,1123,19,0,0,70,20,6,14
2021,Salford 019D,E01005728,1788,36,0,21,4,0,11,23,13,8,2,45,6,8,20,11,1671,1574,32,0,0,65,13,1,12
2021,Salford 025A,E01005729,1535,58,8,10,11,5,24,136,123,3,10,42,7,17,12,6,1268,1071,54,1,0,142,31,10,21
2021,Salford 025B,E01005730,1664,79,10,13,16,16,24,27,17,4,6,42,7,8,14,13,1496,1358,24,0,0,114,20,8,12
2021,Salford 025C,E01005731,1565,77,12,11,6,13,35,129,94,11,24,69,14,27,15,13,1264,1068,10,10,4,172,26,13,13
2021,Salford 025D,E01005732,1208,45,0,9,16,6,14,60,47,6,7,14,2,3,5,4,1076,950,13,0,0,113,13,4,9
2021,Salford 019E,E01005733,1469,44,5,6,2,17,14,24,18,3,3,48,14,11,13,10,1328,1080,16,2,0,230,25,0,25
2021,Salford 013C,E01005734,1420,70,0,22,25,10,13,13,9,4,0,32,7,2,16,7,1289,1243,12,2,0,32,16,6,10
2021,Salford 013D,E01005735,1421,35,3,13,15,0,4,8,6,1,1,30,9,3,12,6,1341,1297,13,0,0,31,7,1,6
2021,Salford 013E,E01005736,1368,22,2,12,6,2,0,9,5,4,0,20,4,3,7,6,1311,1270,21,0,1,19,6,0,6
2021,Salford 013F,E01005737,1515,108,0,16,53,30,9,17,12,5,0,44,20,5,8,11,1322,1282,23,0,0,17,24,7,17
2021,Salford 014C,E01005738,1931,99,3,13,43,18,22,28,19,5,4,46,18,7,16,5,1741,1669,20,0,0,52,17,8,9
2021,Salford 013G,E01005739,2003,180,1,90,69,8,12,39,28,5,6,71,23,21,13,14,1684,1634,12,1,0,37,29,12,17
2021,Salford 014D,E01005740,1601,25,0,11,2,5,7,14,8,3,3,54,28,9,9,8,1500,1449,13,1,0,37,8,0,8
2021,Salford 014E,E01005741,1680,60,3,10,27,10,10,11,10,0,1,33,21,4,6,2,1567,1499,31,0,0,37,9,7,2
2021,Salford 014F,E01005742,1558,13,1,4,6,0,2,19,16,1,2,67,22,6,20,19,1450,1418,20,0,0,12,9,0,9
2021,Stockport 009A,E01005743,1273,4,0,2,0,1,1,1,0,0,1,23,2,1,15,5,1240,1199,22,0,0,19,5,2,3
2021,Stockport 009B,E01005744,1554,39,1,8,5,15,10,6,3,3,0,20,3,1,14,2,1485,1456,11,0,0,18,4,0,4
2021,Stockport 005A,E01005745,1375,17,3,10,3,1,0,12,7,2,3,25,7,5,11,2,1313,1279,11,0,0,23,8,0,8
2021,Stockport 005B,E01005746,1448,10,1,3,0,2,4,10,7,2,1,42,10,7,22,3,1378,1333,9,0,0,36,8,2,6
2021,Stockport 005C,E01005747,1404,16,0,4,10,0,2,3,1,1,1,22,4,3,11,4,1357,1332,10,0,0,15,6,4,2
2021,Stockport 005D,E01005748,1512,20,5,4,10,1,0,2,0,2,0,12,5,0,5,2,1473,1451,7,0,0,15,5,2,3
2021,Stockport 009C,E01005749,1655,22,0,5,7,6,4,9,6,2,1,20,3,5,6,6,1600,1562,14,0,3,21,4,0,4
2021,Stockport 009D,E01005750,1669,50,0,11,8,16,15,3,0,3,0,35,15,5,9,6,1556,1506,15,0,0,35,25,4,21
2021,Stockport 009E,E01005751,1401,41,0,6,11,15,9,5,2,3,0,33,12,6,8,7,1314,1273,9,1,0,31,8,1,7
2021,Stockport 012A,E01005752,1406,31,1,8,0,11,11,9,8,1,0,58,13,9,22,14,1306,1271,8,0,0,27,2,0,2
2021,Stockport 004A,E01005753,1842,90,1,5,20,31,33,43,22,13,8,57,10,13,24,10,1625,1523,16,2,0,84,27,9,18
2021,Stockport 004B,E01005754,2005,55,0,6,3,27,19,21,17,3,1,54,8,8,21,17,1841,1745,49,1,0,46,34,8,26
2021,Stockport 004C,E01005755,1738,43,1,3,6,22,11,81,25,2,54,41,8,10,17,6,1527,1475,8,0,2,42,46,2,44
2021,Stockport 004D,E01005756,2381,125,12,13,33,40,27,99,83,9,7,95,36,19,21,19,1994,1804,8,0,5,177,68,4,64
2021,Stockport 014A,E01005757,1604,104,2,4,9,64,25,99,94,2,3,49,12,3,27,7,1342,1273,16,0,1,52,10,1,9
2021,Stockport 023A,E01005759,1677,94,3,18,14,24,35,25,12,10,3,53,20,11,9,13,1474,1422,19,0,0,33,31,8,23
2021,Stockport 023B,E01005760,1933,261,5,14,23,186,33,39,31,5,3,60,17,5,22,16,1536,1440,13,2,4,77,37,5,32
2021,Stockport 026A,E01005761,1408,234,12,8,34,154,26,28,22,1,5,71,6,22,14,29,1050,970,21,0,0,59,25,18,7
2021,Stockport 026B,E01005762,1974,164,7,13,29,81,34,45,29,4,12,34,5,9,10,10,1716,1646,17,6,0,47,15,4,11
2021,Stockport 026C,E01005763,1734,194,3,18,25,109,39,40,29,8,3,55,16,10,16,13,1405,1362,9,1,0,33,40,8,32
2021,Stockport 016A,E01005764,1608,41,4,11,8,7,11,27,18,5,4,66,14,13,24,15,1471,1382,26,0,3,60,3,0,3
2021,Stockport 018A,E01005765,1379,19,7,2,1,6,3,9,6,2,1,29,12,4,9,4,1313,1267,17,0,0,29,9,0,9
2021,Stockport 014C,E01005766,1780,306,5,8,28,210,55,112,50,15,47,68,24,13,17,14,1256,1120,18,1,1,116,38,5,33
2021,Stockport 028A,E01005767,1633,490,20,29,137,273,31,27,16,4,7,46,25,5,7,9,978,912,14,0,0,52,92,49,43
2021,Stockport 025A,E01005768,2068,508,17,37,60,372,22,27,19,5,3,87,28,11,16,32,1337,1206,33,0,0,98,109,57,52
2021,Stockport 022A,E01005769,1552,60,1,8,13,9,29,14,6,6,2,54,15,11,14,14,1400,1309,43,1,4,43,24,8,16
2021,Stockport 025B,E01005770,1500,193,16,30,15,122,10,10,2,7,1,35,23,0,0,12,1172,1120,26,0,0,26,90,17,73
2021,Stockport 025C,E01005771,1441,181,12,24,21,106,18,6,3,3,0,41,15,4,4,18,1152,1088,18,0,3,43,61,20,41
2021,Stockport 028B,E01005772,1546,478,29,19,36,379,15,31,23,6,2,33,7,1,12,13,945,855,37,0,0,53,59,28,31
2021,Stockport 028C,E01005773,1572,182,14,14,38,97,19,12,9,2,1,63,23,7,13,20,1236,1166,22,2,0,46,79,18,61
2021,Stockport 028D,E01005774,1552,171,6,16,53,55,41,2,0,1,1,36,19,4,8,5,1295,1252,8,2,0,33,48,23,25
2021,Stockport 025D,E01005775,1660,247,27,24,32,144,20,7,6,1,0,50,24,0,9,17,1299,1226,28,0,0,45,57,25,32
2021,Stockport 028E,E01005776,1718,600,32,14,149,374,31,40,21,13,6,70,30,6,11,23,857,772,18,1,0,66,151,64,87
2021,Stockport 034A,E01005777,1558,112,5,9,20,54,24,7,4,2,1,48,9,8,20,11,1315,1244,14,0,5,52,76,19,57
2021,Stockport 022B,E01005778,1408,81,14,7,8,39,13,17,12,1,4,39,10,10,14,5,1266,1210,18,0,0,38,5,0,5
2021,Stockport 022C,E01005779,1470,91,15,4,14,46,12,11,1,9,1,43,16,3,14,10,1307,1250,28,0,3,26,18,2,16
2021,Stockport 022D,E01005780,1481,113,5,15,10,72,11,13,6,3,4,36,11,5,10,10,1287,1247,11,0,0,29,32,13,19
2021,Stockport 022E,E01005781,1657,88,1,3,12,44,28,30,17,7,6,59,18,13,17,11,1444,1386,14,0,0,44,36,19,17
2021,Stockport 030A,E01005782,1278,88,1,20,7,47,13,11,6,4,1,32,6,4,18,4,1140,1099,11,0,0,30,7,0,7
2021,Stockport 030B,E01005783,1552,77,0,9,6,27,35,3,3,0,0,32,10,4,9,9,1406,1331,33,6,0,36,34,5,29
2021,Stockport 030C,E01005784,1499,319,22,34,104,131,28,20,14,5,1,45,20,3,3,19,1067,1000,24,0,0,43,48,13,35
2021,Stockport 030D,E01005785,1673,111,8,11,24,42,26,14,4,5,5,35,11,9,7,8,1479,1420,20,0,1,38,34,14,20
2021,Stockport 030E,E01005786,1847,131,12,10,18,48,43,23,8,11,4,56,8,16,19,13,1604,1532,32,0,2,38,33,14,19
2021,Stockport 034B,E01005787,1332,106,0,17,24,57,8,9,4,4,1,32,17,2,8,5,1159,1109,17,0,0,33,26,10,16
2021,Stockport 034C,E01005788,1566,131,3,27,26,60,15,8,1,6,1,51,15,11,11,14,1348,1292,17,0,0,39,28,15,13
2021,Stockport 039A,E01005789,1671,90,18,32,16,20,4,7,4,3,0,50,25,2,15,8,1516,1468,19,0,0,29,8,0,8
