date,geography,geography code,Migrant indicator: Total: All usual residents; measures: Value,Migrant indicator: Address one year ago is the same as the address of enumeration; measures: Value,Migrant indicator: Address one year ago is student term-time or boarding school address in the UK; measures: Value,Migrant indicator: Migrant from within the UK: Address one year ago was in the UK; measures: Value,Migrant indicator: Migrant from outside the UK: Address one year ago was outside the UK; measures: Value
2021,Birmingham 051G,E01034932,1461,1323,13,111,14
2021,Birmingham 052B,E01009192,2737,2633,5,64,35
2021,Birmingham 052D,E01009199,1412,1185,9,180,38
2021,Birmingham 052E,E01009204,2130,1915,56,135,24
2021,Birmingham 052G,E01034933,1485,1384,2,80,19
2021,Birmingham 052H,E01034934,1602,1527,0,57,18
2021,Birmingham 053A,E01009151,2110,1950,3,124,33
2021,Birmingham 053B,E01009152,1929,1736,33,143,17
2021,Birmingham 053C,E01009153,2080,1771,20,250,39
2021,Birmingham 053D,E01009345,2075,1696,3,331,45
2021,Birmingham 053E,E01009346,1699,1587,1,69,42
2021,Birmingham 054A,E01009092,1737,1659,1,74,3
2021,Birmingham 054B,E01009093,1699,1587,7,88,17
2021,Birmingham 054C,E01009094,1581,1424,7,134,16
2021,Birmingham 054D,E01009298,1604,1519,1,78,6
2021,Birmingham 054E,E01009311,1599,1513,0,83,3
2021,Birmingham 054F,E01009511,1652,1546,1,101,4
2021,Birmingham 055A,E01009475,2293,2231,4,56,2
2021,Birmingham 055B,E01009476,2056,1933,0,87,36
2021,Birmingham 055C,E01009477,1865,1745,0,101,19
2021,Birmingham 055D,E01009490,2130,2001,2,110,17
2021,Birmingham 055E,E01009492,1994,1919,0,67,8
2021,Birmingham 056A,E01009095,1808,1634,3,154,17
2021,Birmingham 056B,E01009507,1603,1492,0,103,8
2021,Birmingham 056C,E01009508,1624,1489,5,125,5
2021,Birmingham 056D,E01009509,2022,1875,3,121,23
2021,Birmingham 056E,E01009510,1718,1581,0,132,5
2021,Birmingham 057A,E01009297,1801,1706,2,88,5
2021,Birmingham 057B,E01009299,1559,1478,5,71,5
2021,Birmingham 057C,E01009300,1908,1759,3,130,16
2021,Birmingham 057D,E01009301,1649,1513,0,127,9
2021,Birmingham 057E,E01009303,1487,1379,2,103,3
2021,Birmingham 058A,E01009195,2716,2615,3,67,31
2021,Birmingham 058C,E01009197,1882,1745,0,99,38
2021,Birmingham 058F,E01033649,2070,1931,1,104,34
2021,Birmingham 058G,E01034935,3340,3124,4,132,80
2021,Birmingham 060A,E01009138,2189,1989,3,156,41
2021,Birmingham 060B,E01009139,1578,1381,27,145,25
2021,Birmingham 060C,E01009140,2176,1834,36,255,51
2021,Birmingham 060D,E01009145,1951,1704,22,188,37
2021,Birmingham 060E,E01009147,1898,1579,13,272,34
2021,Birmingham 062A,E01009512,1983,1868,0,105,10
2021,Birmingham 062B,E01009514,1710,1480,11,217,2
2021,Birmingham 062C,E01009516,1425,1312,5,95,13
2021,Birmingham 062D,E01009517,1968,1818,0,141,9
2021,Birmingham 063A,E01009325,1970,1882,0,48,40
2021,Birmingham 063D,E01009342,1815,1699,3,78,35
2021,Birmingham 063E,E01009343,1832,1680,0,99,53
2021,Birmingham 063F,E01033642,3335,3146,2,143,44
2021,Birmingham 064A,E01008986,1543,1221,20,210,92
2021,Birmingham 064B,E01008987,1584,996,168,354,66
2021,Birmingham 064C,E01008988,2054,1491,51,448,64
2021,Birmingham 064D,E01008989,1674,1296,14,289,75
2021,Birmingham 064E,E01008990,1170,946,12,169,43
2021,Birmingham 064F,E01008991,1851,1427,6,358,60
2021,Birmingham 066A,E01008882,2035,1918,0,95,22
2021,Birmingham 066B,E01008896,1859,1746,3,87,23
2021,Birmingham 066C,E01008898,1757,1659,3,85,10
2021,Birmingham 066D,E01009326,2083,1978,4,80,21
2021,Birmingham 066E,E01009341,1615,1502,1,93,19
2021,Birmingham 066F,E01009513,2055,1924,1,94,36
2021,Birmingham 067A,E01008881,1732,1618,0,108,6
2021,Birmingham 067B,E01008897,1948,1784,5,125,34
2021,Birmingham 067C,E01009515,1680,1520,6,144,10
2021,Birmingham 067D,E01009518,1709,1561,2,132,14
2021,Birmingham 067E,E01009521,1631,1469,4,155,3
2021,Birmingham 069A,E01009302,1449,1334,2,112,1
2021,Birmingham 069B,E01009314,1931,1809,13,107,2
2021,Birmingham 069C,E01009321,1940,1792,4,132,12
2021,Birmingham 069D,E01009322,1737,1619,2,111,5
2021,Birmingham 069E,E01009323,1811,1704,6,88,13
2021,Birmingham 070A,E01009329,2638,2463,0,134,41
2021,Birmingham 070B,E01009334,1818,1695,6,80,37
2021,Birmingham 070C,E01009337,1943,1811,2,103,27
2021,Birmingham 070D,E01009338,1772,1694,0,57,21
2021,Birmingham 070E,E01009380,1820,1713,4,84,19
2021,Birmingham 071A,E01009362,1412,1255,6,140,11
2021,Birmingham 071B,E01009363,1746,1638,4,94,10
2021,Birmingham 071C,E01009364,1629,1479,2,131,17
2021,Birmingham 071D,E01009365,1826,1703,5,108,10
2021,Birmingham 071E,E01009379,1877,1732,2,109,34
2021,Birmingham 072A,E01009312,1577,1469,4,89,15
2021,Birmingham 072B,E01009324,1709,1584,7,112,6
2021,Birmingham 072C,E01009519,1443,1352,0,86,5
2021,Birmingham 072D,E01009520,1757,1639,2,111,5
2021,Birmingham 073A,E01009066,1924,1801,2,116,5
2021,Birmingham 073B,E01009070,1602,1432,8,155,7
2021,Birmingham 073C,E01009252,1594,1428,6,146,14
2021,Birmingham 073D,E01009260,1580,1429,5,115,31
2021,Birmingham 073E,E01009261,1725,1609,3,94,19
2021,Birmingham 074A,E01008984,1685,1397,42,209,37
2021,Birmingham 074B,E01008994,1578,1200,22,272,84
2021,Birmingham 074C,E01008996,1836,1685,3,114,34
2021,Birmingham 074D,E01008997,1526,1355,19,136,16
2021,Birmingham 075A,E01009065,1617,1425,16,154,22
2021,Birmingham 075B,E01009067,1493,1303,8,168,14
2021,Birmingham 075C,E01009068,1573,1225,74,249,25
2021,Birmingham 075D,E01009069,1619,1234,40,284,61
2021,Birmingham 075E,E01009072,1756,1456,25,245,30
2021,Birmingham 076A,E01008885,1332,1251,0,76,5
2021,Birmingham 076B,E01008886,1576,1449,4,112,11
2021,Birmingham 076C,E01008888,1627,1510,1,110,6
2021,Birmingham 076D,E01009313,1644,1519,3,111,11
2021,Birmingham 077A,E01009368,1495,1453,0,33,9
2021,Birmingham 077D,E01009371,1920,1810,0,95,15
2021,Birmingham 077E,E01009397,1750,1665,0,59,26
2021,Birmingham 077F,E01033650,2790,2641,1,122,26
2021,Birmingham 078A,E01008883,1970,1804,1,123,42
2021,Birmingham 078B,E01008884,2180,1991,1,143,45
2021,Birmingham 078C,E01008887,1708,1548,1,147,12
2021,Birmingham 078D,E01008889,1769,1615,0,138,16
2021,Birmingham 079A,E01008982,1656,1279,36,280,61
2021,Birmingham 079C,E01008992,1675,987,43,542,103
2021,Birmingham 079E,E01009283,1737,1320,98,243,76
2021,Birmingham 079G,E01034936,2697,851,70,1671,105
2021,Birmingham 079H,E01034937,2428,921,105,1091,311
2021,Birmingham 080A,E01009249,1580,1454,5,113,8
2021,Birmingham 080B,E01009250,1700,1546,1,138,15
2021,Birmingham 080C,E01009251,1477,1330,1,126,20
2021,Birmingham 080D,E01009253,1587,1511,6,66,4
2021,Birmingham 080E,E01009255,1525,1406,1,99,19
2021,Birmingham 080F,E01009257,1607,1506,5,81,15
2021,Birmingham 081A,E01009315,1711,1436,0,257,18
2021,Birmingham 081B,E01009316,1883,1685,6,174,18
2021,Birmingham 081C,E01009317,2023,1833,3,180,7
2021,Birmingham 081D,E01009318,1520,1415,3,100,2
2021,Birmingham 081E,E01009319,1536,1422,13,97,4
2021,Birmingham 081F,E01009320,1606,1426,9,165,6
2021,Birmingham 082A,E01009372,1713,1644,2,42,25
2021,Birmingham 082B,E01009373,1733,1626,1,91,15
2021,Birmingham 082D,E01009396,2111,2029,11,61,10
2021,Birmingham 082F,E01033643,3256,3084,0,144,28
2021,Birmingham 083A,E01009367,1750,1611,12,95,32
2021,Birmingham 083B,E01009375,1934,1860,0,55,19
2021,Birmingham 083C,E01009377,1454,1384,2,54,14
2021,Birmingham 083D,E01009383,1392,1276,1,94,21
2021,Birmingham 083E,E01009399,1622,1524,0,82,16
2021,Birmingham 084A,E01009366,1660,1547,3,93,17
2021,Birmingham 084B,E01009374,1205,1161,0,38,6
2021,Birmingham 084C,E01009376,1541,1357,6,145,33
2021,Birmingham 084F,E01033648,2700,2546,1,114,39
2021,Birmingham 085A,E01009073,1801,1682,7,103,9
2021,Birmingham 085B,E01009074,1753,1625,8,107,13
2021,Birmingham 085C,E01009254,1925,1771,10,131,13
2021,Birmingham 085D,E01009256,1664,1562,4,87,11
2021,Birmingham 085E,E01009258,1506,1411,1,83,11
2021,Birmingham 087B,E01009071,1682,1441,37,183,21
2021,Birmingham 087C,E01009075,1653,1295,87,226,45
2021,Birmingham 087E,E01009078,1517,1053,107,297,60
2021,Birmingham 087F,E01033562,2533,1862,133,366,172
2021,Birmingham 088C,E01009183,1639,1490,5,131,13
2021,Birmingham 088D,E01009186,1743,1481,8,223,31
2021,Birmingham 088F,E01034938,1910,1759,22,105,24
2021,Birmingham 088G,E01034939,1647,1525,7,107,8
2021,Birmingham 089A,E01008890,1819,1665,2,138,14
2021,Birmingham 089B,E01008891,1559,1464,0,88,7
2021,Birmingham 089C,E01008892,1463,1336,8,113,6
2021,Birmingham 089D,E01008893,1697,1550,2,138,7
2021,Birmingham 089E,E01008894,1581,1366,4,186,25
2021,Birmingham 089F,E01008895,1884,1698,2,180,4
2021,Birmingham 089G,E01009015,1824,1635,4,168,17
2021,Birmingham 090A,E01009014,2574,2228,0,305,41
2021,Birmingham 090B,E01009018,1842,1582,4,231,25
2021,Birmingham 090C,E01009026,1955,1803,0,133,19
2021,Birmingham 090D,E01009028,1840,1712,6,103,19
2021,Birmingham 090E,E01009029,1552,1443,0,104,5
2021,Birmingham 092A,E01009182,1601,1391,12,188,10
2021,Birmingham 092B,E01009184,1513,1280,18,201,14
2021,Birmingham 092C,E01009187,1480,1314,7,153,6
2021,Birmingham 092D,E01009188,1462,1343,16,98,5
2021,Birmingham 092E,E01009384,1351,1157,7,160,27
2021,Birmingham 092F,E01009385,1176,997,8,160,11
2021,Birmingham 093A,E01009185,1710,1540,4,159,7
2021,Birmingham 093B,E01009389,1854,1735,2,98,19
2021,Birmingham 093C,E01009390,1564,1371,9,174,10
2021,Birmingham 093D,E01009394,1714,1545,4,153,12
2021,Birmingham 094A,E01008918,1690,1557,7,116,10
2021,Birmingham 094B,E01008920,1302,1247,8,43,4
2021,Birmingham 094C,E01008921,1432,1275,9,145,3
2021,Birmingham 094D,E01008931,1433,1330,0,82,21
2021,Birmingham 094E,E01009259,1674,1552,3,114,5
2021,Birmingham 095A,E01008919,1622,1493,3,99,27
2021,Birmingham 095B,E01009064,1479,1301,5,150,23
2021,Birmingham 095C,E01009077,1592,1394,12,164,22
2021,Birmingham 095D,E01009291,1459,1307,15,119,18
2021,Birmingham 095E,E01009500,1499,1384,4,108,3
2021,Birmingham 096A,E01009284,4325,1487,584,1991,263
2021,Birmingham 096C,E01009286,2398,582,956,776,84
2021,Birmingham 096E,E01009289,2517,676,1001,734,106
2021,Birmingham 096F,E01009290,2433,502,1022,846,63
2021,Birmingham 096H,E01034940,2177,697,524,846,110
2021,Birmingham 096I,E01034941,2095,442,892,701,60
2021,Birmingham 097A,E01009017,1779,1663,3,98,15
2021,Birmingham 097B,E01009043,1975,1807,1,143,24
2021,Birmingham 097C,E01009044,1739,1634,0,90,15
2021,Birmingham 097D,E01009045,2010,1792,5,202,11
2021,Birmingham 097E,E01009046,1795,1681,2,99,13
2021,Birmingham 097F,E01009395,1679,1529,0,125,25
2021,Birmingham 098A,E01009016,1627,1537,5,80,5
2021,Birmingham 098B,E01009022,1811,1674,0,129,8
2021,Birmingham 098C,E01009023,1687,1584,3,96,4
2021,Birmingham 098D,E01009030,1863,1537,3,314,9
2021,Birmingham 099A,E01009281,1532,1415,2,99,16
2021,Birmingham 099B,E01009292,1546,1300,26,191,29
2021,Birmingham 099C,E01009294,1912,1688,9,193,22
2021,Birmingham 099D,E01009295,1683,1190,154,307,32
2021,Birmingham 100A,E01009280,1709,1497,39,161,12
2021,Birmingham 100B,E01009282,1688,1364,91,189,44
2021,Birmingham 100C,E01009288,1340,1065,47,193,35
2021,Birmingham 100D,E01009293,1535,1200,108,194,33
2021,Birmingham 100E,E01009296,1477,1192,47,203,35
2021,Birmingham 101A,E01008924,1473,1375,2,95,1
2021,Birmingham 101B,E01009501,1505,1353,5,115,32
2021,Birmingham 101C,E01009502,1430,1325,2,95,8
2021,Birmingham 101D,E01009503,1550,1425,14,98,13
2021,Birmingham 101E,E01009505,1625,1503,6,104,12
2021,Birmingham 102A,E01008917,1232,1160,2,61,9
2021,Birmingham 102B,E01008923,1499,1433,0,63,3
2021,Birmingham 102C,E01008925,1164,1111,1,52,0
2021,Birmingham 102D,E01008927,1288,1200,0,85,3
2021,Birmingham 102E,E01008928,1560,1477,4,73,6
2021,Birmingham 103A,E01009019,1782,1689,2,87,4
2021,Birmingham 103B,E01009020,1575,1500,3,65,7
2021,Birmingham 103C,E01009021,1688,1527,0,151,10
2021,Birmingham 103D,E01009024,1799,1674,2,119,4
2021,Birmingham 103E,E01009025,1585,1461,4,103,17
2021,Birmingham 103F,E01009033,1882,1739,1,123,19
2021,Birmingham 104A,E01009175,1433,1269,7,147,10
2021,Birmingham 104B,E01009177,1516,1362,12,138,4
2021,Birmingham 104C,E01009178,1632,1429,14,179,10
2021,Birmingham 104D,E01009179,1650,1539,6,97,8
2021,Birmingham 104E,E01009189,1401,1275,3,111,12
2021,Birmingham 105A,E01008933,1601,1503,4,88,6
2021,Birmingham 105B,E01008934,1499,1401,0,87,11
2021,Birmingham 105C,E01009031,1792,1637,4,134,17
2021,Birmingham 105D,E01009037,1886,1714,3,154,15
2021,Birmingham 105E,E01009176,1717,1596,1,116,4
2021,Birmingham 106C,E01008929,1574,1449,5,113,7
2021,Birmingham 106D,E01008930,1947,1833,5,101,8
2021,Birmingham 106E,E01009495,1297,1241,3,53,0
2021,Birmingham 106F,E01033629,2533,2266,6,255,6
2021,Birmingham 107A,E01008953,1551,1438,3,108,2
2021,Birmingham 107B,E01008963,1474,1333,4,133,4
2021,Birmingham 107C,E01008964,1440,1344,1,94,1
2021,Birmingham 107D,E01008965,1445,1332,8,94,11
2021,Birmingham 107E,E01008966,1726,1567,9,138,12
2021,Birmingham 108A,E01009032,1878,1756,2,108,12
2021,Birmingham 108B,E01009034,1749,1601,1,141,6
2021,Birmingham 108C,E01009035,1860,1703,1,153,3
2021,Birmingham 108D,E01009036,1572,1492,2,69,9
2021,Birmingham 109A,E01009494,1681,1606,1,68,6
2021,Birmingham 109B,E01009496,1458,1394,1,56,7
2021,Birmingham 109C,E01009497,1781,1625,9,133,14
2021,Birmingham 109D,E01009504,1607,1478,5,106,18
2021,Birmingham 109E,E01009506,1483,1353,2,114,14
2021,Birmingham 110A,E01008967,1576,1453,8,106,9
2021,Birmingham 110B,E01008968,1781,1607,6,155,13
2021,Birmingham 110C,E01008970,1447,1355,3,81,8
2021,Birmingham 110D,E01008981,1524,1440,5,69,10
2021,Birmingham 111A,E01008932,1587,1442,2,127,16
2021,Birmingham 111B,E01008935,1752,1634,1,106,11
2021,Birmingham 111C,E01008936,1632,1513,3,108,8
2021,Birmingham 111D,E01008938,1668,1561,1,102,4
2021,Birmingham 111E,E01008939,1640,1524,2,106,8
2021,Birmingham 112A,E01008951,1402,1267,11,118,6
2021,Birmingham 112B,E01008952,1740,1437,23,263,17
2021,Birmingham 112C,E01008955,1652,1485,21,133,13
2021,Birmingham 112D,E01008956,1404,1298,5,89,12
2021,Birmingham 112E,E01008957,1579,1419,12,139,9
2021,Birmingham 113A,E01008950,1422,1358,3,61,0
2021,Birmingham 113B,E01008954,1421,1345,4,68,4
2021,Birmingham 113C,E01008958,1534,1451,2,79,2
2021,Birmingham 113D,E01009493,1854,1628,2,194,30
2021,Birmingham 115A,E01008937,1564,1474,2,74,14
2021,Birmingham 115B,E01008940,1587,1466,3,104,14
2021,Birmingham 115C,E01008941,1568,1492,3,72,1
2021,Birmingham 115D,E01008944,1713,1521,0,172,20
2021,Birmingham 116A,E01008959,1720,1564,7,136,13
2021,Birmingham 116B,E01008960,1526,1419,7,99,1
2021,Birmingham 116C,E01008961,1390,1238,1,146,5
2021,Birmingham 116D,E01008962,2074,1911,7,139,17
2021,Birmingham 117A,E01008942,1597,1491,4,101,1
2021,Birmingham 117B,E01008943,1444,1348,0,96,0
2021,Birmingham 117C,E01008969,1651,1534,6,102,9
2021,Birmingham 117D,E01008971,1723,1577,3,138,5
2021,Birmingham 118A,E01008972,1855,1731,5,105,14
2021,Birmingham 118B,E01008973,1905,1769,3,120,13
2021,Birmingham 118C,E01008974,2768,2487,15,251,15
2021,Birmingham 118D,E01008975,1462,1355,4,95,8
2021,Birmingham 119A,E01009172,1450,1342,7,99,2
2021,Birmingham 119B,E01009173,1711,1601,3,103,4
2021,Birmingham 119C,E01009174,1211,1150,9,50,2
2021,Birmingham 119D,E01009498,1688,1585,2,96,5
2021,Birmingham 119E,E01009499,1729,1594,5,111,19
2021,Birmingham 120A,E01009205,1520,1445,3,72,0
2021,Birmingham 120B,E01009206,1506,1436,0,69,1
2021,Birmingham 120C,E01009211,1430,1311,8,105,6
2021,Birmingham 120D,E01009218,1608,1447,9,146,6
2021,Birmingham 120E,E01009219,1451,1323,4,123,1
2021,Birmingham 121A,E01008976,1520,1406,4,107,3
2021,Birmingham 121B,E01008978,1380,1238,0,133,9
2021,Birmingham 121C,E01008979,1569,1481,2,83,3
2021,Birmingham 121D,E01008980,1694,1603,2,85,4
2021,Birmingham 122A,E01008945,1798,1675,1,114,8
2021,Birmingham 122B,E01008946,1526,1430,1,94,1
2021,Birmingham 122C,E01008947,1345,1251,0,93,1
2021,Birmingham 122D,E01008948,1421,1309,1,109,2
2021,Birmingham 122E,E01008949,1176,1108,6,62,0
2021,Birmingham 123A,E01008977,1527,1398,7,122,0
2021,Birmingham 123B,E01009109,1384,1312,0,70,2
2021,Birmingham 123C,E01009119,1414,1330,3,78,3
2021,Birmingham 123D,E01009120,1702,1509,3,185,5
2021,Birmingham 124A,E01009162,1583,1440,1,128,14
2021,Birmingham 124B,E01009207,1605,1461,1,133,10
2021,Birmingham 124C,E01009208,1673,1571,1,97,4
2021,Birmingham 124D,E01009209,2030,1847,2,175,6
2021,Birmingham 124E,E01009213,1584,1473,7,101,3
2021,Birmingham 125B,E01009155,1314,1244,0,67,3
2021,Birmingham 125D,E01009157,1435,1364,1,69,1
2021,Birmingham 125E,E01009160,1620,1518,3,97,2
2021,Birmingham 125F,E01009161,1427,1333,1,89,4
2021,Birmingham 125H,E01034942,1830,1704,3,120,3
2021,Birmingham 125I,E01034943,1695,1557,12,122,4
2021,Birmingham 126A,E01009117,2037,1894,9,126,8
2021,Birmingham 126B,E01009210,1790,1647,8,130,5
2021,Birmingham 126C,E01009212,1749,1599,3,145,2
2021,Birmingham 126D,E01009214,1625,1513,10,93,9
2021,Birmingham 126E,E01009215,1794,1617,0,164,13
2021,Birmingham 127A,E01009108,1012,941,2,66,3
2021,Birmingham 127B,E01009111,1526,1452,2,66,6
2021,Birmingham 127C,E01009112,1601,1502,2,96,1
2021,Birmingham 127D,E01009116,1362,1269,10,81,2
2021,Birmingham 127E,E01009118,1546,1440,3,98,5
2021,Birmingham 128A,E01009107,1653,1507,0,128,18
2021,Birmingham 128B,E01009110,1349,1263,3,78,5
2021,Birmingham 128C,E01009113,1687,1537,2,140,8
2021,Birmingham 128D,E01009114,1399,1308,0,87,4
2021,Birmingham 128E,E01009115,1405,1299,7,96,3
2021,Birmingham 129A,E01009158,2224,2084,1,136,3
2021,Birmingham 129C,E01009165,1364,1246,2,108,8
2021,Birmingham 129D,E01009169,1647,1526,1,117,3
2021,Birmingham 129E,E01034944,1279,1074,0,204,1
2021,Birmingham 129F,E01034945,1466,1360,1,103,2
2021,Birmingham 130A,E01009159,2258,2099,5,140,14
2021,Birmingham 130B,E01009164,1411,1321,5,79,6
2021,Birmingham 130C,E01009167,1474,1379,2,92,1
2021,Birmingham 130D,E01009171,1631,1512,2,115,2
2021,Birmingham 131A,E01009166,1302,1190,1,109,2
2021,Birmingham 131B,E01009168,1424,1334,0,90,0
2021,Birmingham 131C,E01009170,1476,1412,1,61,2
2021,Birmingham 131D,E01009216,2049,1895,0,148,6
2021,Birmingham 131E,E01009217,1547,1448,0,99,0
2021,Birmingham 132A,E01009039,1773,1671,5,88,9
2021,Birmingham 132B,E01009040,1803,1706,10,86,1
2021,Birmingham 132C,E01009041,1689,1562,7,112,8
2021,Birmingham 132D,E01009042,1344,1251,2,88,3
2021,Birmingham 132E,E01032589,1507,1374,3,129,1
2021,Birmingham 133A,E01009262,1769,1650,2,106,11
2021,Birmingham 133B,E01009267,1791,1680,2,102,7
2021,Birmingham 133C,E01009276,1641,1566,4,69,2
2021,Birmingham 133D,E01009278,1711,1620,1,81,9
2021,Birmingham 133E,E01009279,1574,1462,2,98,12
2021,Birmingham 133F,E01032591,1576,1516,5,42,13
2021,Birmingham 134A,E01008995,2382,1999,36,251,96
2021,Birmingham 134B,E01033557,2108,1107,58,721,222
2021,Birmingham 134C,E01033624,1574,1158,23,313,80
2021,Birmingham 134D,E01033626,1183,876,25,182,100
2021,Birmingham 134E,E01033640,1977,1528,32,309,108
2021,Birmingham 135B,E01033567,1099,577,43,365,114
2021,Birmingham 135C,E01033615,1093,624,44,317,108
2021,Birmingham 135D,E01033616,1264,892,27,273,72
2021,Birmingham 135E,E01034946,1037,707,14,263,53
2021,Birmingham 135F,E01034947,1556,1103,34,325,94
2021,Birmingham 136A,E01009143,1840,1704,9,113,14
2021,Birmingham 136B,E01009146,2289,1239,118,769,163
2021,Birmingham 136C,E01033564,1159,801,29,275,54
2021,Birmingham 136E,E01034948,1773,1152,68,419,134
2021,Birmingham 136F,E01034949,1296,886,29,275,106
2021,Birmingham 137A,E01009141,1890,1665,10,177,38
2021,Birmingham 137B,E01033565,1394,731,68,514,81
2021,Birmingham 137C,E01033618,1212,782,36,357,37
2021,Birmingham 137E,E01033627,1122,930,12,140,40
2021,Birmingham 137F,E01034950,1111,560,39,433,79
2021,Birmingham 137G,E01034951,1096,733,28,288,47
2021,Birmingham 138A,E01033620,1070,578,58,322,112
2021,Birmingham 138B,E01033622,1866,1040,59,644,123
2021,Birmingham 138C,E01033623,1451,951,55,400,45
2021,Birmingham 138D,E01033625,1698,890,63,570,175
2021,Birmingham 139A,E01009200,1818,1642,13,148,15
2021,Birmingham 139B,E01009327,1636,1539,0,79,18
2021,Birmingham 139C,E01009328,2385,2339,1,41,4
2021,Birmingham 139D,E01009331,2409,2297,2,79,31
2021,Birmingham 139E,E01009332,1904,1791,0,85,28
2021,Birmingham 139F,E01009333,1595,1501,1,70,23
2021,Birmingham 139G,E01009335,1954,1823,0,105,26
2021,Birmingham 139H,E01009344,1796,1671,1,84,40
2021,Birmingham 141A,E01009008,1419,1330,3,81,5
2021,Birmingham 141B,E01009011,1722,1618,3,95,6
2021,Birmingham 141C,E01009012,1476,1335,5,127,9
2021,Birmingham 141G,E01009079,1355,1253,7,86,9
2021,Birmingham 141F,E01009080,1332,1209,0,112,11
2021,Birmingham 141H,E01009081,1350,1263,0,83,4
2021,Birmingham 141I,E01009083,1590,1502,1,84,3
2021,Birmingham 141E,E01009102,1590,1481,0,108,1
2021,Birmingham 141D,E01009104,1676,1517,3,146,10
2021,Birmingham 142A,E01009339,1633,1542,2,66,23
2021,Birmingham 142D,E01009382,1983,1888,7,74,14
2021,Birmingham 142E,E01009392,1698,1593,6,84,15
2021,Birmingham 142B,E01034952,1254,1127,7,107,13
2021,Birmingham 142C,E01034953,1587,1484,1,81,21
2021,Birmingham 143C,E01009391,1890,1763,6,90,31
2021,Birmingham 143D,E01009393,1775,1653,2,98,22
2021,Birmingham 143A,E01034954,1702,1507,30,126,39
2021,Birmingham 143B,E01034955,2102,1907,1,139,55
2021,Coventry 001A,E01009589,1663,1551,3,95,14
2021,Coventry 001F,E01032536,2139,1988,6,131,14
2021,Coventry 001G,E01032537,1929,1727,7,177,18
2021,Coventry 001H,E01032538,2208,1975,7,194,32
2021,Coventry 002A,E01009590,1517,1377,2,136,2
2021,Coventry 002B,E01009591,1572,1457,8,88,19
2021,Coventry 002C,E01009593,1646,1483,2,133,28
2021,Coventry 002D,E01009598,2114,1985,3,113,13
2021,Coventry 004A,E01009604,1429,1311,2,89,27
2021,Coventry 004B,E01009605,1731,1583,7,130,11
2021,Coventry 004C,E01009607,1600,1457,1,130,12
2021,Coventry 004D,E01009608,1609,1493,8,94,14
2021,Coventry 004E,E01009610,1503,1359,3,135,6
2021,Coventry 005A,E01009564,2068,1828,5,198,37
2021,Coventry 005B,E01009575,1300,1167,4,102,27
2021,Coventry 005C,E01009606,2193,1913,7,243,30
2021,Coventry 005D,E01009609,1541,1406,7,118,10
2021,Coventry 006A,E01009524,1519,1383,1,133,2
2021,Coventry 006B,E01009525,1506,1385,3,105,13
2021,Coventry 006C,E01009527,1606,1466,10,125,5
2021,Coventry 006D,E01009594,1463,1379,0,81,3
2021,Coventry 007A,E01009577,1704,1558,7,127,12
2021,Coventry 007B,E01009579,2214,1968,8,207,31
2021,Coventry 007C,E01009581,1744,1524,5,199,16
2021,Coventry 007D,E01009584,2092,1913,3,170,6
2021,Coventry 007E,E01009585,1826,1693,4,113,16
2021,Coventry 007F,E01009709,1222,1043,2,168,9
2021,Coventry 008A,E01009576,1587,1482,3,91,11
2021,Coventry 008B,E01009578,1373,1276,1,82,14
2021,Coventry 008C,E01009582,1660,1534,2,111,13
2021,Coventry 008D,E01009583,1564,1437,8,98,21
2021,Coventry 008E,E01009586,1811,1678,0,128,5
2021,Coventry 009A,E01009565,1760,1673,2,66,19
2021,Coventry 009B,E01009566,1960,1781,1,134,44
2021,Coventry 009C,E01009567,1702,1545,2,131,24
2021,Coventry 009D,E01009568,1841,1717,2,110,12
2021,Coventry 010A,E01009523,1636,1488,2,142,4
2021,Coventry 010B,E01009526,1545,1441,3,94,7
2021,Coventry 010C,E01009528,2127,2003,4,113,7
2021,Coventry 010D,E01009531,1580,1425,8,134,13
2021,Coventry 011A,E01009587,2276,2092,6,162,16
2021,Coventry 011B,E01009624,1526,1407,2,113,4
2021,Coventry 011C,E01009625,2390,2187,7,176,20
2021,Coventry 011D,E01009626,1669,1537,6,107,19
2021,Coventry 012A,E01009622,1825,1671,8,137,9
2021,Coventry 012B,E01009623,1554,1413,0,136,5
2021,Coventry 012C,E01009627,1782,1593,2,165,22
2021,Coventry 012D,E01009628,1547,1388,7,143,9
2021,Coventry 013A,E01009599,1083,1023,1,58,1
2021,Coventry 013B,E01009663,1434,1339,1,87,7
2021,Coventry 013C,E01009710,1285,1109,3,142,31
2021,Coventry 013D,E01009711,1895,1740,0,143,12
2021,Coventry 014A,E01009522,1893,1688,1,196,8
2021,Coventry 014B,E01009529,1508,1424,1,79,4
2021,Coventry 014C,E01009530,1394,1307,3,81,3
2021,Coventry 014D,E01009645,1430,1306,0,118,6
2021,Coventry 015A,E01009569,1344,1197,3,121,23
2021,Coventry 015B,E01009570,2235,2060,7,150,18
2021,Coventry 015C,E01009571,1575,1387,3,162,23
2021,Coventry 015E,E01009573,1464,1304,4,124,32
2021,Coventry 015F,E01009574,1570,1370,17,149,34
2021,Coventry 015G,E01034735,1621,1270,8,290,53
2021,Coventry 015H,E01034736,1685,1515,2,135,33
2021,Coventry 016A,E01009655,2024,1811,11,176,26
2021,Coventry 016B,E01009656,1616,1470,3,124,19
