date,geography,geography code,Year of arrival in the UK: Total: All usual residents; measures: Value,Year of arrival in the UK: Born in the UK; measures: Value,Year of arrival in the UK: Arrived before 1951; measures: Value,Year of arrival in the UK: Arrived 1951 to 1960; measures: Value,Year of arrival in the UK: Arrived 1961 to 1970; measures: Value,Year of arrival in the UK: Arrived 1971 to 1980; measures: Value,Year of arrival in the UK: Arrived 1981 to 1990; measures: Value,Year of arrival in the UK: Arrived 1991 to 2000; measures: Value,Year of arrival in the UK: Arrived 2001 to 2010; measures: Value,Year of arrival in the UK: Arrived 2011 to 2013; measures: Value,Year of arrival in the UK: Arrived 2014 to 2016; measures: Value,Year of arrival in the UK: Arrived 2017 to 2019; measures: Value,Year of arrival in the UK: Arrived 2020 to 2021; measures: Value
2021,Sandwell 038C,E01009957,1851,1636,0,1,8,7,9,21,69,21,31,29,19
2021,Sandwell 038D,E01009958,1584,1514,2,5,9,6,7,4,15,7,10,5,0
2021,Sandwell 039A,E01009946,1809,1454,0,10,39,28,16,31,94,43,33,48,13
2021,Sandwell 039B,E01009948,1493,1245,1,13,31,11,15,30,84,10,20,23,10
2021,Sandwell 039C,E01009949,1614,1299,1,22,75,47,22,30,63,8,18,23,6
2021,Sandwell 039D,E01009950,1717,1440,0,7,32,23,16,28,67,33,27,27,17
2021,Sandwell 039E,E01009951,2267,1667,1,5,8,5,33,25,211,59,110,112,31
2021,Sandwell 039F,E01032592,1789,1518,0,4,48,29,6,16,89,17,21,39,2
2021,Sandwell 040A,E01010062,2280,1274,2,23,86,42,46,104,294,84,119,140,66
2021,Sandwell 040D,E01010064,2171,1064,1,18,48,52,36,86,289,80,182,200,115
2021,Sandwell 040B,E01033890,1479,759,0,2,15,14,13,81,332,70,95,62,36
2021,Sandwell 040C,E01033891,1669,697,1,0,20,12,10,84,357,66,258,124,40
2021,Sandwell 041D,E01010059,2291,1079,0,13,79,113,41,126,255,132,185,213,55
2021,Sandwell 041B,E01010061,2041,1049,1,7,48,58,70,83,229,88,152,176,80
2021,Sandwell 041A,E01033892,2057,1046,1,7,24,34,45,97,389,68,130,165,51
2021,Sandwell 041C,E01033893,1690,914,0,7,38,21,43,71,295,61,95,106,39
2021,Solihull 001A,E01010118,1213,1136,3,5,11,11,3,5,19,1,4,15,0
2021,Solihull 001B,E01010120,1253,1164,1,13,15,11,9,5,12,3,12,6,2
2021,Solihull 001C,E01010121,1537,1425,2,5,12,13,9,13,32,10,7,7,2
2021,Solihull 001D,E01010122,1429,1323,4,14,17,14,8,16,15,2,8,7,1
2021,Solihull 002A,E01010235,1480,1375,1,11,11,5,5,5,26,5,24,6,6
2021,Solihull 002B,E01010236,1420,1334,1,1,8,3,1,15,22,6,9,18,2
2021,Solihull 002C,E01010239,1553,1465,2,5,11,4,1,13,28,10,4,9,1
2021,Solihull 002D,E01010240,1389,1273,0,5,12,7,0,4,17,7,32,26,6
2021,Solihull 003A,E01010117,1454,1390,0,7,13,4,1,8,20,2,2,6,1
2021,Solihull 003B,E01010119,1539,1470,3,4,9,5,6,6,17,5,11,2,1
2021,Solihull 003C,E01010123,1518,1443,0,10,6,7,7,11,14,7,6,4,3
2021,Solihull 003D,E01010124,1520,1435,4,6,15,5,11,15,10,6,9,0,4
2021,Solihull 004A,E01010146,1689,1590,1,11,10,7,2,12,25,5,10,8,8
2021,Solihull 004B,E01010234,1808,1622,0,13,11,3,9,18,53,29,25,20,5
2021,Solihull 004C,E01010237,1859,1752,3,16,11,5,5,15,25,11,11,4,1
2021,Solihull 004D,E01010238,1392,1281,3,3,7,5,0,7,28,7,34,17,0
2021,Solihull 005A,E01010145,1674,1539,2,14,12,7,5,10,46,14,19,3,3
2021,Solihull 005B,E01010147,1597,1465,0,5,10,6,4,14,47,10,17,16,3
2021,Solihull 005C,E01010148,1844,1695,1,5,7,4,4,15,59,13,17,20,4
2021,Solihull 005D,E01010149,1538,1423,9,8,16,8,5,10,27,4,19,7,2
2021,Solihull 006A,E01010125,1880,1752,2,9,13,2,4,9,32,19,18,16,4
2021,Solihull 006B,E01010129,1647,1529,2,15,11,8,2,7,24,14,18,13,4
2021,Solihull 006C,E01010139,1086,1039,8,6,6,2,2,4,11,0,5,3,0
2021,Solihull 006D,E01010141,1314,1223,0,2,8,3,4,9,26,3,28,8,0
2021,Solihull 007A,E01010140,1467,1383,6,6,6,4,3,6,22,7,16,8,0
2021,Solihull 007B,E01010142,1492,1378,2,4,7,5,7,11,39,1,22,12,4
2021,Solihull 007C,E01010143,1612,1488,2,12,14,4,4,11,23,10,23,20,1
2021,Solihull 007D,E01010144,1729,1582,4,12,9,0,5,15,55,18,14,10,5
2021,Solihull 008A,E01010111,1448,1348,1,8,11,1,4,9,26,9,12,17,2
2021,Solihull 008B,E01010126,1454,1380,2,3,4,1,4,9,18,6,15,4,8
2021,Solihull 008C,E01010127,1850,1730,2,12,17,7,5,12,19,12,12,15,7
2021,Solihull 008D,E01010128,1497,1429,1,10,13,2,5,2,16,7,4,2,6
2021,Solihull 008E,E01010130,1851,1708,1,11,11,6,6,5,30,17,23,23,10
2021,Solihull 008F,E01010131,1484,1359,4,12,6,4,4,11,28,13,24,17,2
2021,Solihull 009A,E01010109,1660,1575,3,6,9,8,4,8,17,4,9,10,7
2021,Solihull 009B,E01010110,1596,1482,2,5,16,10,6,9,35,15,3,8,5
2021,Solihull 009C,E01010112,1564,1465,3,6,4,5,7,12,25,18,7,8,4
2021,Solihull 009D,E01010113,1355,1245,3,5,10,3,5,16,38,9,8,9,4
2021,Solihull 009E,E01010114,1892,1752,4,11,13,12,11,15,34,4,21,12,3
2021,Solihull 010A,E01010157,1437,1333,1,5,15,8,7,15,29,9,8,7,0
2021,Solihull 010B,E01010159,1454,1195,3,16,22,34,21,28,56,13,28,34,4
2021,Solihull 010C,E01010162,1555,1296,3,25,38,32,21,23,62,9,14,24,8
2021,Solihull 010D,E01010163,1520,1339,2,9,24,16,23,23,31,7,13,28,5
2021,Solihull 011A,E01010132,1539,1372,1,7,17,14,8,18,46,12,19,23,2
2021,Solihull 011B,E01010133,1706,1455,3,20,36,20,18,17,58,19,28,25,7
2021,Solihull 011C,E01010134,1478,1352,4,7,14,9,11,10,32,7,23,9,0
2021,Solihull 011D,E01010135,1521,1374,3,10,19,19,9,8,39,17,13,8,2
2021,Solihull 011E,E01010138,1405,1289,4,7,10,6,9,11,39,8,15,2,5
2021,Solihull 012A,E01010136,1271,1156,1,5,6,10,13,15,25,14,13,10,3
2021,Solihull 012B,E01010137,1371,1238,1,6,18,14,11,16,41,8,8,10,0
2021,Solihull 012C,E01010158,1555,1367,1,11,8,7,8,20,60,20,23,26,4
2021,Solihull 012D,E01010160,1488,1285,3,14,9,18,13,17,52,13,22,38,4
2021,Solihull 012E,E01010161,1575,1393,6,12,16,19,12,21,42,24,6,16,8
2021,Solihull 013A,E01010174,1687,1434,3,10,38,23,17,25,64,8,37,22,6
2021,Solihull 013B,E01010175,1720,1472,1,14,32,35,17,38,46,9,23,19,14
2021,Solihull 013C,E01010177,1342,1193,3,8,13,19,13,16,21,5,23,25,3
2021,Solihull 013D,E01010178,1943,1614,3,13,32,28,16,25,67,28,48,50,19
2021,Solihull 014A,E01010172,1576,1394,6,4,27,32,18,30,24,14,18,7,2
2021,Solihull 014B,E01010173,1427,1232,5,13,26,23,14,34,47,13,13,6,1
2021,Solihull 014C,E01010176,1407,1188,1,16,28,49,21,28,38,4,9,19,6
2021,Solihull 014D,E01010179,1572,1388,5,17,18,14,8,19,43,4,18,31,7
2021,Solihull 015A,E01010115,1553,1381,2,9,16,14,8,24,37,7,26,10,19
2021,Solihull 015B,E01010116,1372,1139,5,13,39,28,13,31,60,4,8,24,8
2021,Solihull 015C,E01010227,1888,1617,2,10,40,27,17,49,70,4,22,22,8
2021,Solihull 015D,E01010228,1613,1377,5,9,22,20,8,26,57,26,35,18,10
2021,Solihull 015E,E01010232,2197,1898,1,3,6,7,4,27,77,31,51,71,21
2021,Solihull 016A,E01010195,1597,1355,4,22,34,36,20,40,50,10,9,15,2
2021,Solihull 016B,E01010226,1737,1379,3,17,26,23,9,12,58,27,54,83,46
2021,Solihull 016C,E01010229,1601,1369,2,13,39,28,27,46,45,5,3,13,11
2021,Solihull 016D,E01010230,1823,1478,3,13,24,17,15,31,83,15,29,73,42
2021,Solihull 016E,E01010231,1673,1399,2,12,38,38,22,29,79,12,14,17,11
2021,Solihull 016F,E01010233,1946,1519,3,4,21,22,23,40,108,38,37,101,30
2021,Solihull 017A,E01010108,2167,2027,4,8,16,28,10,14,31,6,12,8,3
2021,Solihull 017B,E01010164,1713,1614,1,8,6,8,8,13,24,5,8,15,3
2021,Solihull 017C,E01010165,1807,1718,1,6,5,10,5,8,20,4,18,6,6
2021,Solihull 017D,E01010167,1654,1553,2,15,9,8,4,11,22,4,14,12,0
2021,Solihull 018A,E01010199,1927,1595,1,3,42,48,21,36,78,31,26,25,21
2021,Solihull 018B,E01010200,1448,1250,3,14,16,17,13,18,42,25,23,16,11
2021,Solihull 018C,E01010201,1741,1486,3,9,33,34,15,37,54,24,14,24,8
2021,Solihull 018D,E01010204,1366,1183,1,12,16,18,11,17,49,12,19,21,7
2021,Solihull 018E,E01010205,1485,1218,5,8,44,38,23,24,58,23,29,9,6
2021,Solihull 018F,E01010206,1771,1546,2,11,26,37,27,14,62,11,12,13,10
2021,Solihull 019A,E01010192,1799,1310,5,12,32,36,20,28,59,26,69,124,78
2021,Solihull 019B,E01010196,1759,1508,4,18,38,37,24,38,48,9,11,16,8
2021,Solihull 019C,E01010197,1686,1436,6,11,36,43,28,33,44,12,16,16,5
2021,Solihull 019D,E01010198,1660,1339,4,11,22,12,8,20,57,32,47,61,47
2021,Solihull 021A,E01010218,1343,1228,0,7,18,13,4,9,20,9,10,18,7
2021,Solihull 021B,E01010219,1572,1451,1,8,14,17,10,6,28,5,10,13,9
2021,Solihull 021C,E01010221,2008,1814,4,10,17,12,12,10,63,11,23,21,11
2021,Solihull 021D,E01010222,1389,1278,3,9,23,17,7,8,25,7,9,3,0
2021,Solihull 022A,E01010191,1935,1542,5,15,36,46,15,41,92,29,35,49,30
2021,Solihull 022B,E01010202,1593,1399,0,10,31,23,11,16,46,7,15,25,10
2021,Solihull 022C,E01010203,1747,1501,2,10,22,29,12,18,65,7,22,37,22
2021,Solihull 022D,E01010209,1729,1523,4,9,15,11,9,23,55,22,24,26,8
2021,Solihull 022E,E01010213,1773,1577,3,10,19,9,10,19,53,11,21,34,7
2021,Solihull 023A,E01010208,1573,1375,2,17,25,16,20,15,57,16,16,13,1
2021,Solihull 023B,E01010210,1528,1393,1,10,21,20,10,7,34,7,17,5,3
2021,Solihull 023C,E01010211,1444,1309,1,10,33,12,10,11,17,9,16,15,1
2021,Solihull 023D,E01010217,1544,1440,5,1,10,6,8,8,24,17,15,9,1
2021,Solihull 024A,E01010190,1606,1409,0,10,28,17,16,28,40,15,17,18,8
2021,Solihull 024B,E01010193,1242,1107,2,4,21,14,9,9,41,6,11,13,5
2021,Solihull 024C,E01010194,1556,1367,2,11,15,16,11,20,44,12,30,21,7
2021,Solihull 024D,E01010207,1439,1252,5,9,34,12,11,29,34,17,17,11,8
2021,Solihull 025A,E01010166,1880,1775,4,7,10,10,8,14,31,6,8,7,0
2021,Solihull 025B,E01010168,1804,1689,8,10,13,11,9,16,27,0,7,10,4
2021,Solihull 025C,E01010169,1677,1598,0,4,6,3,3,11,22,4,8,13,5
2021,Solihull 025D,E01010170,1482,1377,4,5,17,11,12,14,15,8,3,6,10
2021,Solihull 025E,E01010171,1419,1351,2,9,11,7,0,4,19,8,0,6,2
2021,Solihull 026A,E01010151,1638,1540,3,7,12,4,2,16,8,5,8,26,7
2021,Solihull 026B,E01010152,1296,1224,1,6,7,11,10,10,9,2,10,5,1
2021,Solihull 026C,E01010153,1780,1674,1,10,11,7,10,12,18,6,12,13,6
2021,Solihull 026D,E01010154,1657,1508,2,12,31,17,14,18,35,3,7,5,5
2021,Solihull 026E,E01010155,1822,1724,3,3,8,10,2,10,31,6,8,17,0
2021,Solihull 026F,E01010156,1531,1399,4,7,19,13,14,14,30,10,8,8,5
2021,Solihull 027A,E01010212,1256,1057,0,8,53,27,17,11,39,9,10,15,10
2021,Solihull 027B,E01010214,1158,1025,1,10,18,14,7,14,26,11,8,16,8
2021,Solihull 027C,E01010215,1509,1269,5,13,41,27,18,28,40,14,22,27,5
2021,Solihull 027D,E01010216,1488,1252,2,9,33,15,10,25,57,13,30,28,14
2021,Solihull 028A,E01010150,1594,1458,2,8,11,16,6,22,24,5,12,19,11
2021,Solihull 028B,E01010184,1642,1547,3,1,7,9,3,13,35,10,5,7,2
2021,Solihull 028C,E01010185,1552,1465,4,5,7,10,6,5,23,2,10,11,4
2021,Solihull 028D,E01010186,1861,1725,2,11,5,13,11,13,21,18,14,15,13
2021,Solihull 028E,E01010187,1484,1337,0,11,14,14,14,17,27,3,18,5,24
2021,Solihull 028F,E01010188,1710,1599,1,7,14,11,8,7,19,9,10,16,9
2021,Solihull 029A,E01010180,1501,1407,2,6,12,8,5,9,18,11,7,10,6
2021,Solihull 029B,E01010181,2783,2551,0,13,25,32,11,27,58,16,24,22,4
2021,Solihull 029D,E01010183,1891,1740,2,10,24,7,9,14,38,13,24,3,7
2021,Solihull 029E,E01010189,1631,1569,2,8,9,5,5,4,5,0,15,4,5
2021,Solihull 029F,E01032885,1561,1374,0,1,5,4,6,24,49,25,35,25,13
2021,Solihull 029G,E01032886,2763,2459,0,9,26,31,23,19,99,23,30,30,14
2021,Solihull 030A,E01010220,1665,1519,3,9,13,14,10,7,31,10,20,17,12
2021,Solihull 030B,E01010223,1248,1106,0,4,15,17,10,11,25,16,16,20,8
2021,Solihull 030C,E01010225,1516,1376,1,8,23,10,8,13,34,8,11,20,4
2021,Solihull 030D,E01032590,2294,1822,3,28,69,53,44,37,104,41,39,35,19
2021,Walsall 001A,E01010301,1448,1389,1,4,3,4,3,1,25,4,10,4,0
2021,Walsall 001B,E01010303,1590,1536,0,4,5,2,1,4,15,8,8,7,0
2021,Walsall 001C,E01010306,2259,2122,0,1,18,14,10,16,41,9,19,9,0
2021,Walsall 001D,E01010307,1730,1687,0,2,9,4,4,6,10,3,2,3,0
2021,Walsall 002A,E01010302,1536,1460,1,5,3,4,3,3,35,2,11,6,3
2021,Walsall 002B,E01010304,1686,1615,3,5,8,1,3,3,18,9,16,3,2
2021,Walsall 002C,E01010305,1385,1347,1,4,0,0,0,5,18,2,3,4,1
2021,Walsall 002D,E01010308,1810,1697,0,1,7,3,3,12,46,17,9,10,5
2021,Walsall 003A,E01010345,1121,1087,1,3,5,3,2,1,9,10,0,0,0
2021,Walsall 003B,E01010346,1262,1234,0,0,5,3,3,4,11,1,0,0,1
2021,Walsall 003C,E01010347,1472,1437,0,1,4,0,3,2,12,5,5,3,0
2021,Walsall 003D,E01010350,1413,1380,0,3,4,1,1,2,12,2,7,1,0
2021,Walsall 004A,E01010249,1760,1674,1,5,5,5,2,12,26,3,14,12,1
2021,Walsall 004B,E01010250,1396,1332,2,4,6,5,4,5,21,7,6,4,0
2021,Walsall 004C,E01010252,1778,1710,1,3,10,4,3,3,18,7,16,2,1
2021,Walsall 004D,E01010254,1463,1370,0,3,12,8,8,11,14,12,16,4,5
2021,Walsall 005A,E01010348,1508,1460,0,2,6,3,2,10,13,4,4,0,4
2021,Walsall 005B,E01010349,1244,1208,1,3,2,2,2,2,11,5,5,2,1
2021,Walsall 005C,E01010351,1726,1654,0,2,6,4,2,7,27,8,8,4,4
2021,Walsall 005D,E01010352,1606,1559,0,6,5,6,5,4,16,0,1,4,0
2021,Walsall 006A,E01010284,1681,1603,0,2,5,0,5,11,25,8,11,8,3
2021,Walsall 006B,E01010285,1854,1745,3,6,11,6,9,15,26,7,15,11,0
2021,Walsall 006C,E01010286,1630,1512,0,1,4,7,4,7,53,16,16,10,0
2021,Walsall 006D,E01010290,1655,1579,0,5,6,1,2,7,17,17,18,3,0
2021,Walsall 007A,E01010251,1545,1441,2,5,21,8,7,17,32,2,0,6,4
2021,Walsall 007B,E01010253,1217,1152,0,4,8,3,0,9,36,0,4,1,0
2021,Walsall 007C,E01010255,1342,1310,0,7,4,3,3,1,3,3,5,0,3
2021,Walsall 007D,E01010256,1505,1465,1,1,3,1,2,3,13,3,8,4,1
2021,Walsall 007E,E01010257,1146,1123,1,2,3,4,3,0,3,4,1,2,0
2021,Walsall 008A,E01010292,1952,1829,3,6,8,7,7,12,39,5,20,10,6
2021,Walsall 008B,E01010294,1514,1439,0,4,4,0,4,6,24,5,13,10,5
2021,Walsall 008C,E01010296,1454,1406,2,3,4,6,6,1,12,3,5,6,0
2021,Walsall 008D,E01010297,1336,1303,2,6,5,4,3,3,1,0,5,0,4
2021,Walsall 009A,E01010291,1478,1369,0,0,4,2,4,6,44,10,20,15,4
2021,Walsall 009B,E01010293,1681,1605,0,4,6,2,3,4,24,7,12,10,4
2021,Walsall 009C,E01010298,1221,1156,0,1,1,1,0,3,21,19,9,8,2
2021,Walsall 009D,E01010299,1584,1435,1,1,4,3,2,7,54,22,34,15,6
2021,Walsall 009E,E01010300,1457,1340,0,3,5,4,3,2,22,12,48,16,2
2021,Walsall 010A,E01010319,1313,1103,1,7,49,25,14,15,58,12,16,12,1
2021,Walsall 010B,E01010321,1602,1516,1,3,4,6,9,10,23,11,7,12,0
2021,Walsall 010C,E01010353,1529,1471,0,4,6,2,2,4,18,8,12,2,0
2021,Walsall 010D,E01010354,1540,1494,1,3,1,0,1,0,23,2,9,4,2
2021,Walsall 011A,E01010395,1350,1232,0,1,29,20,8,16,27,7,5,4,1
2021,Walsall 011B,E01010397,1700,1606,2,1,10,1,1,13,37,8,10,7,4
2021,Walsall 011C,E01010398,1533,1450,0,2,17,15,7,6,25,8,1,2,0
2021,Walsall 011D,E01010399,1524,1424,0,9,11,6,4,4,24,3,22,10,7
2021,Walsall 012A,E01010282,1348,1222,0,1,7,1,7,11,51,14,19,12,3
2021,Walsall 012B,E01010287,1711,1618,2,2,6,5,5,8,26,9,13,5,12
2021,Walsall 012C,E01010288,1644,1514,2,0,1,0,2,9,57,7,20,25,7
2021,Walsall 012D,E01010289,1956,1738,0,3,2,3,3,11,87,26,41,40,2
2021,Walsall 013B,E01010277,1764,1501,1,3,4,2,3,36,113,27,34,33,7
2021,Walsall 013D,E01010283,1923,1674,0,5,9,5,8,16,86,36,42,36,6
2021,Walsall 013F,E01033894,1808,1491,0,1,5,3,3,23,100,71,53,43,15
2021,Walsall 013G,E01033895,1657,1269,0,2,6,1,6,21,155,54,64,47,32
2021,Walsall 014A,E01010393,1467,1321,0,5,21,16,8,10,42,16,17,6,5
2021,Walsall 014B,E01010394,1346,1181,0,6,23,16,11,25,37,10,14,19,4
2021,Walsall 014C,E01010396,1680,1618,2,0,5,4,2,4,12,11,16,4,2
2021,Walsall 014D,E01010400,2108,1910,0,6,9,12,2,11,52,38,35,21,12
2021,Walsall 015A,E01010241,2339,2210,6,17,19,7,9,12,22,8,15,6,8
2021,Walsall 015B,E01010242,1637,1561,1,2,5,3,7,10,19,11,4,13,1
2021,Walsall 015C,E01010243,1485,1444,1,7,2,10,3,7,5,2,4,0,0
2021,Walsall 015D,E01010244,1457,1360,0,2,6,2,1,4,33,4,8,30,7
2021,Walsall 016A,E01010320,1338,1265,1,3,7,4,2,5,28,3,11,7,2
2021,Walsall 016B,E01010322,1682,1567,0,0,11,5,3,7,49,7,21,11,1
2021,Walsall 016C,E01010323,1483,1392,0,3,4,2,5,7,41,7,15,4,3
2021,Walsall 016D,E01010324,1948,1748,2,5,19,12,9,19,48,25,19,33,9
2021,Walsall 017A,E01010271,2112,1950,2,2,6,2,4,9,55,12,27,33,10
2021,Walsall 017B,E01010272,1542,1411,0,1,5,3,6,9,43,16,24,20,4
2021,Walsall 017C,E01010273,1503,1403,1,0,2,7,0,5,38,12,25,10,0
2021,Walsall 017D,E01010295,1522,1393,1,3,3,3,4,8,39,14,27,13,14
2021,Walsall 018B,E01010279,2017,1575,0,8,20,9,13,38,176,78,62,28,10
2021,Walsall 018D,E01010374,2710,1905,0,6,30,28,39,83,271,60,100,138,50
2021,Walsall 018E,E01010375,2306,1377,0,2,30,45,73,95,254,97,125,150,58
2021,Walsall 018F,E01032888,2760,2402,2,4,9,2,6,30,163,42,59,38,3
2021,Walsall 019A,E01010378,1175,1009,0,5,19,10,6,16,33,9,24,34,10
2021,Walsall 019B,E01010379,1271,1219,0,1,6,2,6,4,7,7,6,9,4
2021,Walsall 019C,E01010382,1503,1379,3,3,20,5,8,8,26,14,19,18,0
2021,Walsall 019D,E01010383,1680,1535,1,2,5,10,5,10,39,15,39,18,1
2021,Walsall 020A,E01010376,1225,1057,0,6,22,14,7,18,41,9,25,18,8
2021,Walsall 020B,E01010377,1812,1662,2,4,11,2,6,6,33,15,33,25,13
2021,Walsall 020C,E01010380,1426,1370,1,2,9,10,3,5,15,5,4,2,0
2021,Walsall 020D,E01010381,1571,1448,1,5,13,11,8,12,35,11,9,8,10
2021,Walsall 021A,E01010267,1593,1406,1,4,25,17,14,16,59,11,19,20,1
2021,Walsall 021B,E01010268,1799,1241,0,6,26,45,45,64,136,48,68,98,22
2021,Walsall 021C,E01010274,1578,1459,1,1,7,0,2,7,33,15,39,9,5
2021,Walsall 021D,E01010275,1891,1747,0,5,9,11,1,12,46,34,4,19,3
2021,Walsall 022A,E01010245,1594,1511,4,11,12,9,5,8,20,1,5,3,5
2021,Walsall 022B,E01010246,1573,1490,1,2,10,10,8,11,27,4,5,4,1
2021,Walsall 022C,E01010247,1576,1490,4,9,18,13,3,5,13,0,4,12,5
2021,Walsall 022D,E01010248,1605,1524,1,8,13,15,13,7,18,3,3,0,0
2021,Walsall 022E,E01010388,1430,1324,3,12,33,18,10,13,9,2,1,1,4
2021,Walsall 023A,E01010258,1660,1491,2,3,12,7,3,17,56,15,14,26,14
2021,Walsall 023B,E01010259,1591,1414,0,1,9,11,13,12,59,15,31,25,1
2021,Walsall 023C,E01010260,1873,1630,0,5,9,12,18,15,82,30,40,27,5
2021,Walsall 023D,E01010266,1317,1138,0,4,15,5,4,10,58,19,32,25,7
2021,Walsall 024A,E01010317,1608,1341,2,16,59,33,33,32,47,4,7,23,11
2021,Walsall 024B,E01010318,1629,1346,1,7,26,20,16,26,77,30,43,30,7
2021,Walsall 024C,E01010325,1921,1655,1,6,40,25,36,25,53,25,20,24,11
2021,Walsall 024D,E01010369,1744,1189,2,6,35,38,18,37,127,58,122,77,35
2021,Walsall 025A,E01010401,1621,1473,0,8,6,5,4,10,27,18,35,28,7
2021,Walsall 025B,E01010403,1954,1538,0,6,33,23,16,25,115,49,73,34,42
2021,Walsall 025C,E01010404,2028,1741,0,6,18,11,8,28,76,32,39,43,26
2021,Walsall 025D,E01010407,1881,1656,1,7,25,16,6,10,62,18,35,31,14
2021,Walsall 025E,E01010408,1761,1487,1,9,11,8,5,16,81,28,44,57,14
2021,Walsall 026A,E01010269,1630,939,1,5,49,52,34,71,130,57,118,114,60
2021,Walsall 026B,E01010270,1757,1310,2,14,43,48,30,54,126,30,41,42,17
2021,Walsall 026C,E01010362,1875,1327,0,5,32,30,29,70,184,37,74,60,27
2021,Walsall 026D,E01010363,2715,1777,2,5,27,40,42,80,238,95,119,212,78
2021,Walsall 027A,E01010402,1752,1455,1,11,46,19,9,22,69,20,55,35,10
2021,Walsall 027B,E01010405,1838,1417,0,6,40,20,16,33,113,37,69,53,34
2021,Walsall 027C,E01010406,2866,2243,0,8,49,25,32,45,135,54,107,101,67
2021,Walsall 027D,E01010409,1548,1274,0,4,44,25,10,23,70,28,32,21,17
2021,Walsall 028A,E01010385,1519,1335,1,9,41,31,19,25,36,6,6,6,4
2021,Walsall 028B,E01010386,1602,1503,0,8,10,18,7,8,31,6,5,3,3
2021,Walsall 028C,E01010387,1469,1380,0,5,15,9,9,7,23,7,4,9,1
2021,Walsall 028D,E01010392,1524,1412,3,4,18,14,10,8,32,5,7,9,2
2021,Walsall 029A,E01010326,1659,1311,0,8,76,73,27,44,61,8,21,19,11
2021,Walsall 029B,E01010327,1694,1187,0,8,32,45,28,47,125,36,64,89,33
2021,Walsall 029C,E01010328,1523,1139,2,18,94,81,44,37,69,4,8,15,12
2021,Walsall 029D,E01010330,1478,1122,0,3,40,32,16,37,78,36,26,69,19
2021,Walsall 030A,E01010368,2195,1470,11,3,28,31,20,44,150,60,114,167,97
2021,Walsall 030B,E01010370,2088,1517,2,6,29,22,33,41,208,52,79,76,23
2021,Walsall 030D,E01010372,1633,1041,0,12,51,48,35,60,123,49,103,60,51
2021,Walsall 030E,E01010373,1890,1504,0,9,62,53,44,37,102,23,19,23,14
2021,Walsall 030F,E01033896,1619,913,0,7,29,33,48,63,185,52,105,127,57
2021,Walsall 030G,E01033897,1433,793,0,5,16,39,38,49,181,61,100,108,43
2021,Walsall 031A,E01010361,1500,1080,3,12,63,45,30,33,86,33,49,40,26
2021,Walsall 031B,E01010364,1607,966,1,5,51,48,24,74,167,47,86,94,44
2021,Walsall 031C,E01010365,1715,995,0,7,62,43,32,52,195,56,119,101,53
2021,Walsall 031D,E01010366,1821,1216,0,9,36,33,27,71,171,45,98,89,26
2021,Walsall 031E,E01010367,1913,1159,1,7,68,59,46,58,158,62,108,118,69
2021,Walsall 032A,E01010384,1427,1347,0,2,6,6,10,12,28,7,7,0,2
2021,Walsall 032B,E01010389,1475,1303,1,13,37,26,17,27,36,2,10,3,0
2021,Walsall 032C,E01010390,1696,1572,4,12,15,6,4,12,43,5,7,13,3
2021,Walsall 032D,E01010391,1863,1701,6,10,19,20,9,9,38,19,22,8,2
2021,Walsall 033A,E01010261,1874,1634,0,4,13,6,4,30,79,28,38,34,4
2021,Walsall 033B,E01010263,1617,1078,1,10,66,48,38,55,85,26,29,156,25
2021,Walsall 033C,E01010264,2029,1663,0,2,27,30,13,33,90,36,62,52,21
2021,Walsall 033D,E01010265,2035,1491,3,9,39,39,48,68,179,30,84,30,15
2021,Walsall 034A,E01010336,1527,961,0,7,71,60,46,66,87,44,80,86,19
2021,Walsall 034B,E01010340,1754,961,1,15,82,55,65,76,197,64,117,100,21
2021,Walsall 034C,E01010341,1687,1024,0,12,93,81,72,88,119,45,52,79,22
2021,Walsall 034D,E01010342,1850,1005,1,11,41,46,52,68,188,101,136,147,54
2021,Walsall 034E,E01010343,1606,937,0,6,62,53,60,71,159,61,105,58,34
2021,Walsall 034F,E01010344,1852,1225,1,4,35,43,46,76,172,48,96,77,29
2021,Walsall 035A,E01010331,1655,1293,1,11,71,69,38,44,56,21,39,10,2
2021,Walsall 035B,E01010332,2005,1435,3,23,164,110,53,41,96,18,22,30,10
2021,Walsall 035C,E01010333,1609,1290,1,21,65,39,39,31,63,17,18,22,3
2021,Walsall 035D,E01010334,1578,1264,3,18,81,57,34,34,50,4,15,16,2
2021,Walsall 036A,E01010262,1796,1476,1,9,23,16,10,31,67,24,44,63,32
2021,Walsall 036B,E01010309,2223,1685,1,8,26,13,10,38,181,33,139,75,14
2021,Walsall 036C,E01010311,2768,2239,3,9,28,25,20,47,192,61,33,77,34
2021,Walsall 036D,E01010316,1709,1496,0,3,8,9,7,16,66,29,52,19,4
2021,Walsall 037A,E01010335,1637,1287,4,8,19,27,17,49,103,29,38,48,8
2021,Walsall 037B,E01010337,1378,1053,0,7,49,45,15,44,83,24,22,20,16
2021,Walsall 037C,E01010338,1891,1314,4,8,47,52,67,73,152,47,69,43,15
2021,Walsall 037D,E01010339,1527,1174,0,3,52,48,41,43,68,38,16,36,8
2021,Walsall 038A,E01010310,2167,1889,0,3,10,4,14,22,100,37,27,46,15
2021,Walsall 038B,E01010312,1794,1484,1,0,9,6,9,20,115,45,45,35,25
