date,geography,geography code,Population Density: Persons per square kilometre; measures: Value
2021,Tameside 025B,E01005986,4545.5
2021,Tameside 025C,E01005989,642.2
2021,Tameside 025D,E01005992,2363.0
2021,Tameside 026A,E01005973,2208.4
2021,Tameside 026B,E01005976,6482.9
2021,Tameside 026C,E01005977,6741.1
2021,Tameside 026D,E01005978,4788.4
2021,Tameside 027A,E01006025,1400.4
2021,Tameside 027B,E01006027,3632.6
2021,Tameside 027C,E01006050,4174.6
2021,Tameside 027D,E01006052,1497.2
2021,Tameside 028A,E01006028,4546.9
2021,Tameside 028B,E01006029,8707.8
2021,Tameside 028C,E01006030,3910.9
2021,Tameside 028D,E01006039,3629.3
2021,Tameside 028E,E01006040,2866.0
2021,Tameside 028F,E01006041,8019.6
2021,Tameside 029A,E01005979,3685.4
2021,Tameside 029B,E01005980,5524.2
2021,Tameside 029C,E01005981,5151.7
2021,Tameside 029D,E01005982,2303.7
2021,Tameside 029E,E01005983,2994.2
2021,Tameside 029F,E01005984,3742.4
2021,Tameside 030A,E01006042,4239.3
2021,Tameside 030B,E01006043,5259.9
2021,Tameside 030C,E01006044,1438.6
2021,Tameside 030D,E01006045,327.9
2021,Tameside 030E,E01006046,6131.6
2021,Trafford 001A,E01006109,6020.9
2021,Trafford 001B,E01006110,15377.0
2021,Trafford 001C,E01006111,16048.8
2021,Trafford 001D,E01006112,10534.7
2021,Trafford 001F,E01006188,3296.9
2021,Trafford 001G,E01034000,3940.7
2021,Trafford 001H,E01034001,6590.6
2021,Trafford 002A,E01006116,5207.8
2021,Trafford 002B,E01006117,4917.7
2021,Trafford 002C,E01006118,3904.9
2021,Trafford 002D,E01006119,6318.4
2021,Trafford 002E,E01006121,264.7
2021,Trafford 003A,E01006141,6060.9
2021,Trafford 003B,E01006186,2946.0
2021,Trafford 003C,E01006187,3214.2
2021,Trafford 003D,E01006189,7969.9
2021,Trafford 004A,E01006113,9579.9
2021,Trafford 004B,E01006114,7388.6
2021,Trafford 004C,E01006115,7918.6
2021,Trafford 004D,E01006145,3072.7
2021,Trafford 004E,E01006146,5112.8
2021,Trafford 005A,E01006122,2184.6
2021,Trafford 005B,E01006123,1281.8
2021,Trafford 005C,E01006124,2630.7
2021,Trafford 005D,E01006128,6436.4
2021,Trafford 005E,E01006131,2517.7
2021,Trafford 006A,E01006155,7098.2
2021,Trafford 006B,E01006157,572.2
2021,Trafford 006C,E01006159,6073.9
2021,Trafford 006D,E01006182,6507.3
2021,Trafford 006E,E01006183,7614.8
2021,Trafford 007A,E01006125,2692.0
2021,Trafford 007B,E01006126,4067.3
2021,Trafford 007C,E01006127,1831.9
2021,Trafford 007D,E01006130,6186.3
2021,Trafford 007E,E01006132,1176.8
2021,Trafford 008A,E01006156,4724.8
2021,Trafford 008B,E01006158,1917.3
2021,Trafford 008C,E01006179,2663.3
2021,Trafford 008D,E01006184,1155.8
2021,Trafford 009A,E01006198,4888.1
2021,Trafford 009B,E01006199,6412.2
2021,Trafford 009C,E01006200,890.7
2021,Trafford 009D,E01006201,5939.3
2021,Trafford 009E,E01006202,5958.7
2021,Trafford 010A,E01006120,5629.9
2021,Trafford 010B,E01006129,2955.4
2021,Trafford 010C,E01006133,2106.8
2021,Trafford 010D,E01006197,5617.6
2021,Trafford 010E,E01006203,5170.8
2021,Trafford 011A,E01006142,2657.2
2021,Trafford 011B,E01006143,2970.6
2021,Trafford 011C,E01006144,2096.2
2021,Trafford 011D,E01006180,5575.8
2021,Trafford 011E,E01006181,7009.2
2021,Trafford 012A,E01006147,6675.9
2021,Trafford 012B,E01006149,6613.6
2021,Trafford 012C,E01006150,5747.2
2021,Trafford 012D,E01006154,4251.6
2021,Trafford 012E,E01006165,2398.7
2021,Trafford 013A,E01006166,5115.4
2021,Trafford 013B,E01006169,5153.3
2021,Trafford 013C,E01006170,1132.6
2021,Trafford 013D,E01006171,6449.8
2021,Trafford 014A,E01006098,5257.6
2021,Trafford 014B,E01006099,4228.7
2021,Trafford 014C,E01006164,1718.4
2021,Trafford 014D,E01006174,6208.3
2021,Trafford 014E,E01006178,4741.1
2021,Trafford 015A,E01006097,4106.4
2021,Trafford 015B,E01006160,5124.5
2021,Trafford 015C,E01006161,4868.0
2021,Trafford 015D,E01006162,5042.0
2021,Trafford 015E,E01006163,7081.6
2021,Trafford 016A,E01006148,4798.0
2021,Trafford 016B,E01006151,3725.3
2021,Trafford 016C,E01006152,2910.2
2021,Trafford 016D,E01006153,5134.8
2021,Trafford 016E,E01006172,4520.1
2021,Trafford 017A,E01006104,3063.4
2021,Trafford 017B,E01006105,2632.7
2021,Trafford 017C,E01006106,2636.9
2021,Trafford 017D,E01006107,159.7
2021,Trafford 017E,E01006108,6356.7
2021,Trafford 018A,E01006102,5600.3
2021,Trafford 018B,E01006173,7016.7
2021,Trafford 018C,E01006175,6791.6
2021,Trafford 018D,E01006176,1252.2
2021,Trafford 018E,E01006177,7001.3
2021,Trafford 019A,E01006091,4285.7
2021,Trafford 019B,E01006092,2336.7
2021,Trafford 019C,E01006095,1473.7
2021,Trafford 019D,E01006167,5946.6
2021,Trafford 019E,E01006168,5196.4
2021,Trafford 020A,E01006090,5663.6
2021,Trafford 020B,E01006094,6247.1
2021,Trafford 020C,E01006096,4461.1
2021,Trafford 020D,E01006100,5428.7
2021,Trafford 020E,E01006103,6529.1
2021,Trafford 021A,E01006101,3376.2
2021,Trafford 021B,E01006190,4484.3
2021,Trafford 021C,E01006195,6466.1
2021,Trafford 021D,E01006196,6371.8
2021,Trafford 021E,E01006210,4449.7
2021,Trafford 022A,E01006204,4281.2
2021,Trafford 022B,E01006206,5978.9
2021,Trafford 022C,E01006207,6452.6
2021,Trafford 022D,E01006208,3527.4
2021,Trafford 022E,E01006211,4085.6
2021,Trafford 023A,E01006093,6149.8
2021,Trafford 023B,E01006191,4692.3
2021,Trafford 023C,E01006192,1760.1
2021,Trafford 023D,E01006205,5285.5
2021,Trafford 023E,E01006209,2173.0
2021,Trafford 024A,E01006078,6905.3
2021,Trafford 024B,E01006080,6379.3
2021,Trafford 024C,E01006089,4308.0
2021,Trafford 024D,E01006193,5107.4
2021,Trafford 024E,E01006194,4892.3
2021,Trafford 025A,E01006074,1447.7
2021,Trafford 025B,E01006075,2865.9
2021,Trafford 025C,E01006076,2641.1
2021,Trafford 025D,E01006079,4081.1
2021,Trafford 025E,E01006087,77.6
2021,Trafford 026A,E01006083,2601.7
2021,Trafford 026B,E01006084,3831.9
2021,Trafford 026C,E01006088,7521.9
2021,Trafford 026D,E01006139,6222.0
2021,Trafford 026E,E01006140,2654.9
2021,Trafford 027A,E01006077,6218.8
2021,Trafford 027B,E01006081,1014.6
2021,Trafford 027C,E01006082,1696.1
2021,Trafford 027D,E01006085,3687.2
2021,Trafford 027E,E01006086,1568.8
2021,Trafford 028A,E01006134,1270.7
2021,Trafford 028B,E01006135,1953.4
2021,Trafford 028C,E01006136,1343.4
2021,Trafford 028D,E01006137,1038.2
2021,Trafford 028E,E01006138,804.9
2021,Wigan 001A,E01006315,587.2
2021,Wigan 001B,E01006316,1490.2
2021,Wigan 001C,E01006317,2625.3
2021,Wigan 001D,E01006319,4106.0
2021,Wigan 002A,E01006229,529.9
2021,Wigan 002B,E01006230,2086.7
2021,Wigan 002C,E01006233,1598.5
2021,Wigan 002D,E01006237,1473.8
2021,Wigan 002E,E01006238,6009.6
2021,Wigan 003A,E01006259,1433.2
2021,Wigan 003B,E01006312,2675.3
2021,Wigan 003C,E01006313,1645.6
2021,Wigan 003D,E01006314,713.0
2021,Wigan 003E,E01006318,2065.8
2021,Wigan 003F,E01006320,797.7
2021,Wigan 003G,E01006321,3708.6
2021,Wigan 004A,E01006231,240.6
2021,Wigan 004B,E01006232,291.5
2021,Wigan 004C,E01006234,1829.4
2021,Wigan 004D,E01006235,2468.9
2021,Wigan 005A,E01006253,4459.7
2021,Wigan 005B,E01006254,1548.9
2021,Wigan 005C,E01006255,5662.2
2021,Wigan 005D,E01006256,4695.1
2021,Wigan 005E,E01006260,3149.3
2021,Wigan 006A,E01006370,3838.8
2021,Wigan 006B,E01006372,2023.9
2021,Wigan 006C,E01006373,5365.9
2021,Wigan 006D,E01006374,3884.8
2021,Wigan 006E,E01006390,3925.5
2021,Wigan 007A,E01006236,349.0
2021,Wigan 007B,E01006388,4078.6
2021,Wigan 007C,E01006389,4998.1
2021,Wigan 007D,E01006391,2714.2
2021,Wigan 008A,E01006257,8446.5
2021,Wigan 008B,E01006258,5736.3
2021,Wigan 008C,E01006369,2957.2
2021,Wigan 008D,E01006371,5565.6
2021,Wigan 008E,E01006375,5135.8
2021,Wigan 009A,E01006306,6719.7
2021,Wigan 009B,E01006307,3313.2
2021,Wigan 009C,E01006386,6741.7
2021,Wigan 009D,E01006387,6825.7
2021,Wigan 009E,E01006392,5949.2
2021,Wigan 010A,E01006350,2764.5
2021,Wigan 010B,E01006351,6994.5
2021,Wigan 010C,E01006357,2662.6
2021,Wigan 010D,E01006360,3416.0
2021,Wigan 010E,E01006361,1330.5
2021,Wigan 011A,E01006356,5305.2
2021,Wigan 011B,E01006396,601.2
2021,Wigan 011C,E01006397,7312.1
2021,Wigan 011D,E01006398,4548.3
2021,Wigan 011E,E01006399,3024.5
2021,Wigan 012A,E01006305,5445.9
2021,Wigan 012B,E01006308,1573.9
2021,Wigan 012C,E01006309,3073.7
2021,Wigan 012D,E01006310,632.2
2021,Wigan 012E,E01006311,1788.5
2021,Wigan 013A,E01006269,2753.4
2021,Wigan 013B,E01006271,1867.2
2021,Wigan 013C,E01006272,966.4
2021,Wigan 013D,E01006273,2043.0
2021,Wigan 013E,E01006276,3314.4
2021,Wigan 014A,E01006353,4914.1
2021,Wigan 014B,E01006354,7247.1
2021,Wigan 014C,E01006355,6686.3
2021,Wigan 014D,E01006358,3546.1
2021,Wigan 014E,E01006359,3886.5
2021,Wigan 015A,E01006349,1525.7
2021,Wigan 015B,E01006352,3613.4
2021,Wigan 015C,E01006404,3311.6
2021,Wigan 015D,E01006405,4110.3
2021,Wigan 015E,E01006411,2803.2
2021,Wigan 016A,E01006270,5226.2
2021,Wigan 016B,E01006274,7643.5
2021,Wigan 016C,E01006275,5733.0
2021,Wigan 016D,E01006277,2889.5
2021,Wigan 016E,E01006286,3977.1
2021,Wigan 017A,E01006239,4865.6
2021,Wigan 017B,E01006240,5638.0
2021,Wigan 017C,E01006241,2353.9
2021,Wigan 017D,E01006287,5440.3
2021,Wigan 017E,E01006289,5796.2
2021,Wigan 018A,E01006362,959.0
2021,Wigan 018B,E01006363,3663.6
2021,Wigan 018C,E01006364,1624.7
2021,Wigan 018D,E01006365,4060.9
2021,Wigan 018E,E01006366,1396.8
2021,Wigan 018F,E01006367,3167.5
2021,Wigan 018G,E01006368,373.4
2021,Wigan 019A,E01006278,2985.6
2021,Wigan 019B,E01006279,4631.4
2021,Wigan 019C,E01006280,3626.6
2021,Wigan 019D,E01006281,3362.3
2021,Wigan 019E,E01006285,2721.2
2021,Wigan 020A,E01006406,3175.0
2021,Wigan 020B,E01006407,1274.1
2021,Wigan 020C,E01006408,5112.5
2021,Wigan 020D,E01006409,6065.4
2021,Wigan 020E,E01006410,2023.2
2021,Wigan 021A,E01006393,4996.4
2021,Wigan 021B,E01006394,2597.8
2021,Wigan 021C,E01006395,1700.3
2021,Wigan 021D,E01006400,3503.7
2021,Wigan 021E,E01006401,537.5
2021,Wigan 021F,E01006402,4940.9
2021,Wigan 021G,E01006403,3453.0
2021,Wigan 022A,E01006290,2754.3
2021,Wigan 022B,E01006291,5376.7
2021,Wigan 022C,E01006292,2970.9
2021,Wigan 022D,E01006293,1712.9
2021,Wigan 023A,E01006242,2423.4
2021,Wigan 023B,E01006243,1779.7
2021,Wigan 023C,E01006244,1724.5
2021,Wigan 023D,E01006245,1325.1
2021,Wigan 024A,E01006213,824.7
2021,Wigan 024B,E01006215,497.9
2021,Wigan 024C,E01006217,3799.3
2021,Wigan 024D,E01006218,5814.0
2021,Wigan 024E,E01006219,4884.5
2021,Wigan 025A,E01006288,1267.3
2021,Wigan 025B,E01006294,6156.8
2021,Wigan 025C,E01006295,4680.6
2021,Wigan 025D,E01006377,2204.4
2021,Wigan 025E,E01006378,1438.8
2021,Wigan 026A,E01006212,1323.2
2021,Wigan 026B,E01006214,759.5
2021,Wigan 026C,E01006216,2721.5
2021,Wigan 026D,E01006322,880.3
2021,Wigan 026E,E01006329,834.3
2021,Wigan 027A,E01006282,2612.0
2021,Wigan 027B,E01006283,2071.4
2021,Wigan 027C,E01006284,5237.5
2021,Wigan 027D,E01006336,3170.6
2021,Wigan 027E,E01006337,3585.0
2021,Wigan 028A,E01006376,2717.5
2021,Wigan 028B,E01006381,2717.0
2021,Wigan 028C,E01006382,5076.7
2021,Wigan 028D,E01006383,5935.1
2021,Wigan 028E,E01006384,5134.1
2021,Wigan 029A,E01006250,2895.4
2021,Wigan 029B,E01006251,112.8
2021,Wigan 029C,E01006379,816.1
2021,Wigan 029D,E01006380,2508.3
2021,Wigan 029E,E01006385,4370.8
2021,Wigan 030A,E01006328,5607.8
2021,Wigan 030B,E01006333,5314.5
2021,Wigan 030C,E01006334,6607.3
2021,Wigan 030D,E01006338,7984.7
2021,Wigan 031A,E01006248,2066.7
2021,Wigan 031B,E01006249,1348.9
2021,Wigan 031C,E01006330,4188.5
2021,Wigan 031D,E01006331,2542.7
2021,Wigan 031E,E01006332,4878.9
2021,Wigan 032A,E01006262,699.8
2021,Wigan 032B,E01006263,2737.5
2021,Wigan 032C,E01006266,3354.5
2021,Wigan 032D,E01006267,5997.8
2021,Wigan 032E,E01006268,2778.3
2021,Wigan 033A,E01006323,2283.4
2021,Wigan 033B,E01006324,5127.1
2021,Wigan 033C,E01006325,3552.9
2021,Wigan 033D,E01006326,8142.0
2021,Wigan 033E,E01006327,856.3
2021,Wigan 034A,E01006246,1937.6
2021,Wigan 034B,E01006247,2668.1
2021,Wigan 034C,E01006252,5525.3
2021,Wigan 034D,E01006297,1326.1
2021,Wigan 034E,E01006335,8393.6
2021,Wigan 035A,E01006220,531.9
2021,Wigan 035B,E01006221,3752.7
2021,Wigan 035C,E01006222,2391.6
2021,Wigan 035D,E01006224,3777.0
2021,Wigan 035E,E01006226,2953.6
2021,Wigan 036A,E01006223,4309.8
2021,Wigan 036B,E01006225,2674.4
2021,Wigan 036C,E01006261,5425.0
2021,Wigan 036D,E01006264,3463.8
2021,Wigan 036E,E01006265,3852.1
2021,Wigan 037A,E01006296,3009.6
2021,Wigan 037B,E01006298,6253.8
2021,Wigan 037C,E01006299,1368.3
2021,Wigan 037D,E01006300,3620.1
2021,Wigan 037E,E01006301,1096.7
2021,Wigan 038A,E01006227,4727.9
2021,Wigan 038B,E01006228,1984.9
2021,Wigan 038C,E01006342,3298.7
2021,Wigan 038D,E01006344,5536.3
2021,Wigan 038E,E01006346,2215.5
2021,Wigan 039A,E01006339,2633.2
2021,Wigan 039B,E01006340,590.6
2021,Wigan 039C,E01006343,4596.5
2021,Wigan 039D,E01006345,5069.9
2021,Wigan 039E,E01006348,556.5
2021,Wigan 040A,E01006302,1871.7
2021,Wigan 040B,E01006303,657.7
2021,Wigan 040C,E01006304,876.4
2021,Wigan 040D,E01006341,3266.6
2021,Wigan 040E,E01006347,4106.0
2021,Birmingham 001A,E01009417,4494.0
2021,Birmingham 001B,E01009418,1503.0
2021,Birmingham 001C,E01009419,4057.6
2021,Birmingham 001D,E01009433,3310.5
2021,Birmingham 002A,E01009415,2815.0
2021,Birmingham 002B,E01009422,2640.9
2021,Birmingham 002C,E01009423,1295.7
2021,Birmingham 002D,E01009425,3128.5
2021,Birmingham 003A,E01009416,852.3
2021,Birmingham 003B,E01009420,5633.9
2021,Birmingham 003C,E01009426,1898.3
2021,Birmingham 003D,E01009429,2371.5
2021,Birmingham 003E,E01009431,3861.5
2021,Birmingham 004A,E01009421,572.5
2021,Birmingham 004B,E01009424,245.4
2021,Birmingham 004C,E01009427,1716.4
2021,Birmingham 004D,E01009428,2190.8
2021,Birmingham 004E,E01009430,1792.1
2021,Birmingham 004F,E01009468,1384.9
2021,Birmingham 005A,E01009445,6583.2
2021,Birmingham 005B,E01009446,5084.8
2021,Birmingham 005C,E01009447,4425.1
2021,Birmingham 005D,E01009448,2097.0
2021,Birmingham 005E,E01009452,4708.6
2021,Birmingham 005F,E01009455,6320.2
2021,Birmingham 006A,E01009432,1725.0
2021,Birmingham 006B,E01009435,2841.3
2021,Birmingham 006C,E01009437,1588.7
2021,Birmingham 006D,E01009444,3700.3
2021,Birmingham 006E,E01009454,3385.6
2021,Birmingham 007A,E01009221,4212.4
2021,Birmingham 007B,E01009464,3340.4
2021,Birmingham 007C,E01009465,3749.0
2021,Birmingham 007D,E01009467,4390.8
2021,Birmingham 008A,E01009220,6463.3
2021,Birmingham 008B,E01009222,4624.7
2021,Birmingham 008C,E01009224,6282.9
2021,Birmingham 008D,E01009233,5912.6
2021,Birmingham 009A,E01009449,2836.1
2021,Birmingham 009B,E01009451,3393.3
2021,Birmingham 009C,E01009453,5115.5
2021,Birmingham 009D,E01009466,3722.2
2021,Birmingham 009E,E01009471,3996.9
2021,Birmingham 010A,E01009135,3062.5
2021,Birmingham 010B,E01009469,4103.9
2021,Birmingham 010C,E01009470,4060.9
2021,Birmingham 010D,E01009472,4726.9
2021,Birmingham 010E,E01009473,3813.1
2021,Birmingham 010F,E01009474,4187.9
2021,Birmingham 011A,E01009127,8464.9
2021,Birmingham 011B,E01009128,7140.6
2021,Birmingham 011C,E01009130,6988.8
2021,Birmingham 011D,E01009131,7762.5
2021,Birmingham 011E,E01009133,7623.2
2021,Birmingham 011F,E01009134,6187.5
2021,Birmingham 011G,E01009137,6753.6
2021,Birmingham 012A,E01009434,1814.0
2021,Birmingham 012B,E01009436,3072.5
2021,Birmingham 012C,E01009438,1563.2
2021,Birmingham 012D,E01009440,3559.2
2021,Birmingham 012E,E01009450,183.7
2021,Birmingham 013A,E01009223,1811.2
2021,Birmingham 013B,E01009225,3601.1
2021,Birmingham 013C,E01009227,6070.3
2021,Birmingham 013D,E01009228,6398.4
2021,Birmingham 014B,E01009122,7336.3
2021,Birmingham 014C,E01009129,6062.9
2021,Birmingham 014D,E01009132,6100.8
2021,Birmingham 014E,E01009136,6531.7
2021,Birmingham 014F,E01034913,5754.0
2021,Birmingham 014G,E01034914,5629.3
2021,Birmingham 015A,E01009457,2096.0
2021,Birmingham 015B,E01009459,3526.9
2021,Birmingham 015C,E01009461,2175.4
2021,Birmingham 015D,E01009463,2913.9
2021,Birmingham 016A,E01009235,7114.7
2021,Birmingham 016B,E01009243,4081.2
2021,Birmingham 016C,E01009245,5558.9
2021,Birmingham 016D,E01009246,6378.5
2021,Birmingham 016E,E01009247,6775.5
2021,Birmingham 017A,E01009226,4729.3
2021,Birmingham 017B,E01009229,6403.5
2021,Birmingham 017C,E01009230,5100.2
2021,Birmingham 017D,E01009231,5219.7
2021,Birmingham 018A,E01009001,5188.5
2021,Birmingham 018B,E01009003,5093.8
2021,Birmingham 018C,E01009456,4812.3
2021,Birmingham 018D,E01009458,4825.8
2021,Birmingham 018E,E01009460,5784.7
2021,Birmingham 018F,E01009462,4742.4
2021,Birmingham 019A,E01009234,5392.0
2021,Birmingham 019B,E01009236,5991.5
2021,Birmingham 019C,E01009244,5308.4
2021,Birmingham 019D,E01009248,6645.3
2021,Birmingham 020A,E01009403,7258.5
2021,Birmingham 020B,E01009404,7133.9
2021,Birmingham 020C,E01009405,5458.9
2021,Birmingham 020D,E01009406,5169.9
2021,Birmingham 020E,E01009407,6834.7
2021,Birmingham 021A,E01009439,1411.8
2021,Birmingham 021B,E01009441,283.4
2021,Birmingham 021C,E01009442,2721.7
2021,Birmingham 021D,E01009443,1814.8
2021,Birmingham 022A,E01009123,2895.1
2021,Birmingham 022B,E01009124,13016.8
2021,Birmingham 022C,E01009125,7623.5
2021,Birmingham 022D,E01009232,1541.0
2021,Birmingham 023A,E01009002,7441.0
2021,Birmingham 023C,E01009006,8000.0
2021,Birmingham 023D,E01009007,4444.4
2021,Birmingham 023G,E01034915,10411.8
2021,Birmingham 023H,E01034916,5456.2
2021,Birmingham 024A,E01009237,4837.3
2021,Birmingham 024B,E01009238,4127.9
2021,Birmingham 024C,E01009240,2954.6
2021,Birmingham 024D,E01009241,4359.9
2021,Birmingham 024E,E01009242,2878.2
2021,Birmingham 025A,E01009005,6767.0
2021,Birmingham 025B,E01009009,5999.2
2021,Birmingham 025C,E01009098,4156.7
2021,Birmingham 025D,E01009100,2887.9
2021,Birmingham 025E,E01009105,3476.6
2021,Birmingham 026A,E01009126,5544.4
2021,Birmingham 026B,E01009408,6886.4
2021,Birmingham 026C,E01009409,7600.8
2021,Birmingham 026D,E01009410,4521.7
2021,Birmingham 029A,E01009096,4124.6
2021,Birmingham 029B,E01009097,2661.8
2021,Birmingham 029C,E01009099,6889.9
2021,Birmingham 029D,E01009101,1300.1
2021,Birmingham 029E,E01009103,5959.1
2021,Birmingham 029F,E01009106,6164.3
2021,Birmingham 030A,E01008915,2991.8
2021,Birmingham 030B,E01009411,5567.3
2021,Birmingham 030C,E01009412,8017.9
2021,Birmingham 030D,E01009413,7201.9
2021,Birmingham 030E,E01009414,4555.6
2021,Birmingham 031A,E01008998,7680.6
2021,Birmingham 031B,E01008999,5263.9
2021,Birmingham 031C,E01009000,6610.9
2021,Birmingham 031D,E01009013,5738.3
2021,Birmingham 031E,E01009400,2461.0
2021,Birmingham 031F,E01009401,4134.7
2021,Birmingham 031H,E01033630,8240.4
2021,Birmingham 031I,E01033646,6300.8
2021,Birmingham 032A,E01009049,6186.9
2021,Birmingham 032B,E01009056,3589.5
2021,Birmingham 032C,E01009263,5156.5
2021,Birmingham 032D,E01009264,10893.4
2021,Birmingham 032E,E01009265,6840.7
2021,Birmingham 033A,E01009051,6545.0
2021,Birmingham 033B,E01009053,12014.8
2021,Birmingham 033C,E01009054,10704.5
2021,Birmingham 033D,E01009058,18036.5
2021,Birmingham 033E,E01009061,12909.5
2021,Birmingham 033F,E01009239,567.8
2021,Birmingham 034A,E01009266,9398.1
2021,Birmingham 034B,E01009269,5141.4
2021,Birmingham 034C,E01009270,8893.3
2021,Birmingham 034D,E01009271,12605.0
2021,Birmingham 034E,E01009273,9832.7
2021,Birmingham 035A,E01009050,7492.6
2021,Birmingham 035D,E01009057,10782.6
2021,Birmingham 035E,E01009059,11383.2
2021,Birmingham 035F,E01009060,12842.5
2021,Birmingham 035H,E01034917,8521.9
2021,Birmingham 035I,E01034918,9099.5
2021,Birmingham 036A,E01009268,7955.7
2021,Birmingham 036B,E01009272,1514.2
2021,Birmingham 036C,E01009274,6778.2
2021,Birmingham 036D,E01009349,3953.9
2021,Birmingham 036E,E01009351,14917.7
2021,Birmingham 036F,E01009354,5656.7
2021,Birmingham 037A,E01008899,1442.7
2021,Birmingham 037C,E01008901,2079.5
2021,Birmingham 037E,E01008916,6952.0
2021,Birmingham 037G,E01034919,14136.2
2021,Birmingham 037H,E01034920,14126.0
2021,Birmingham 039A,E01009275,10642.5
2021,Birmingham 039B,E01009350,14890.5
2021,Birmingham 039C,E01009352,11746.8
2021,Birmingham 039D,E01009353,14475.5
2021,Birmingham 039E,E01009355,5275.7
2021,Birmingham 039I,E01034921,8462.9
2021,Birmingham 039J,E01034922,6980.8
2021,Birmingham 040A,E01008905,15298.7
2021,Birmingham 040B,E01008907,10808.9
2021,Birmingham 040C,E01009047,8954.2
2021,Birmingham 040D,E01009048,8953.6
2021,Birmingham 040E,E01009062,13374.2
2021,Birmingham 041D,E01008909,9311.7
2021,Birmingham 041H,E01034923,8733.9
2021,Birmingham 041I,E01034924,14359.4
2021,Birmingham 041J,E01034925,9547.8
2021,Birmingham 041K,E01034926,7593.7
2021,Birmingham 042A,E01009084,7810.5
2021,Birmingham 042B,E01009085,6822.8
2021,Birmingham 042C,E01009087,5865.8
2021,Birmingham 042D,E01009089,4995.8
2021,Birmingham 042E,E01009090,3939.2
2021,Birmingham 043A,E01009201,2213.3
2021,Birmingham 043B,E01009202,1927.2
2021,Birmingham 043D,E01034927,2152.0
2021,Birmingham 043E,E01034928,15035.0
2021,Birmingham 044A,E01009082,3192.7
2021,Birmingham 044B,E01009086,6424.4
2021,Birmingham 044C,E01009480,8702.2
2021,Birmingham 044D,E01009481,10856.0
2021,Birmingham 044E,E01009486,9578.5
2021,Birmingham 044F,E01009487,10285.7
2021,Birmingham 045A,E01009088,5611.1
2021,Birmingham 045B,E01009091,3668.8
2021,Birmingham 045C,E01009305,5097.3
2021,Birmingham 045D,E01009307,4635.7
2021,Birmingham 045E,E01009309,6974.9
2021,Birmingham 046A,E01009304,5350.1
2021,Birmingham 046B,E01009306,1853.6
2021,Birmingham 046C,E01009308,5356.1
2021,Birmingham 046D,E01009310,5899.6
2021,Birmingham 047A,E01009348,3541.0
2021,Birmingham 047B,E01009358,6182.6
2021,Birmingham 047C,E01009359,7756.1
2021,Birmingham 047D,E01009360,6348.3
2021,Birmingham 047E,E01009361,12381.2
2021,Birmingham 048A,E01009478,3668.7
2021,Birmingham 048B,E01009479,3115.5
2021,Birmingham 048C,E01009482,11135.9
2021,Birmingham 048D,E01009484,11389.9
2021,Birmingham 048E,E01009485,7088.1
2021,Birmingham 049A,E01008906,17788.7
2021,Birmingham 049B,E01008911,8229.6
2021,Birmingham 049D,E01009347,4239.7
2021,Birmingham 049E,E01033559,3933.1
2021,Birmingham 049F,E01033638,5810.5
2021,Birmingham 050A,E01008910,3587.5
2021,Birmingham 050B,E01008913,7772.0
2021,Birmingham 050E,E01033561,1953.4
2021,Birmingham 050F,E01033617,13368.7
2021,Birmingham 050G,E01034929,11053.7
2021,Birmingham 050H,E01034930,4220.7
2021,Birmingham 051B,E01009483,6341.1
2021,Birmingham 051C,E01009488,8864.7
2021,Birmingham 051D,E01009489,15153.9
2021,Birmingham 051E,E01009491,15445.6
2021,Birmingham 051F,E01034931,15713.1
2021,Birmingham 051G,E01034932,6882.9
2021,Birmingham 052B,E01009192,13727.1
2021,Birmingham 052D,E01009199,2415.2
2021,Birmingham 052E,E01009204,2808.7
2021,Birmingham 052G,E01034933,9095.9
2021,Birmingham 052H,E01034934,3508.1
2021,Birmingham 053A,E01009151,19788.0
2021,Birmingham 053B,E01009152,8924.6
2021,Birmingham 053C,E01009153,3499.2
2021,Birmingham 053D,E01009345,4173.1
2021,Birmingham 053E,E01009346,8798.8
2021,Birmingham 054A,E01009092,8849.8
2021,Birmingham 054B,E01009093,7185.6
2021,Birmingham 054C,E01009094,7339.4
2021,Birmingham 054D,E01009298,6264.9
2021,Birmingham 054E,E01009311,7819.1
2021,Birmingham 054F,E01009511,7981.0
2021,Birmingham 055A,E01009475,12077.9
2021,Birmingham 055B,E01009476,6389.9
2021,Birmingham 055C,E01009477,5404.7
2021,Birmingham 055D,E01009490,5357.0
2021,Birmingham 055E,E01009492,9858.8
2021,Birmingham 056A,E01009095,3702.7
2021,Birmingham 056B,E01009507,7686.1
2021,Birmingham 056C,E01009508,5880.0
2021,Birmingham 056D,E01009509,6513.3
2021,Birmingham 056E,E01009510,6745.0
2021,Birmingham 057A,E01009297,2434.5
2021,Birmingham 057B,E01009299,6063.6
2021,Birmingham 057C,E01009300,3512.2
2021,Birmingham 057D,E01009301,5691.4
2021,Birmingham 057E,E01009303,3045.7
2021,Birmingham 058A,E01009195,11730.4
2021,Birmingham 058C,E01009197,8161.4
2021,Birmingham 058F,E01033649,14383.6
2021,Birmingham 058G,E01034935,5051.9
2021,Birmingham 060A,E01009138,8186.2
2021,Birmingham 060B,E01009139,7999.0
2021,Birmingham 060C,E01009140,2727.7
2021,Birmingham 060D,E01009145,5595.3
2021,Birmingham 060E,E01009147,5112.5
